TimeSlice	Time	adductorbrevis	adductorlongus	adductormagnus	bicepsfemorisanterior	bicepsfemorisposterior	caudofemoralis	extensordigitorumlongus	flexordigitorumlongus	flexorhallucislongus	gemellusinferior	gemellussuperior	gluteusmaximus	gluteusmedius	gluteusminimus	gracilisanterior	gracilisposterior	illiopsoas	lateralgastrocnemius	medialgastrocnemius	obturatorexternus	obturatorinternus	pectineus	peroneuslongus	piriformis	plantaris	popliteus	quadratusfemoris	rectusfemoris	semimembranosus	semitendinosusaccessory	semitendinosusprincipal	soleus	tensorfascialatae	tibialisanterior	tibialisposterior	vastusintermedius	vastuslateralis	vastusmedialis
30	0.0162	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
31	0.01674	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
32	0.01728	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
33	0.01782	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
34	0.01836	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
35	0.0189	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
36	0.01944	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
37	0.01998	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
38	0.02052	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
39	0.02106	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
40	0.0216	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
41	0.02214	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
42	0.02268	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
43	0.02322	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
44	0.02376	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
45	0.0243	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
46	0.02484	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
47	0.02538	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
48	0.02592	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
49	0.02646	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
50	0.027	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
51	0.02754	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
52	0.02808	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
53	0.02862	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
54	0.02916	1.28584e-005	4.83556e-008	3.10787e-005	2.86187e-006	4.50935e-006	0	0	1.36282e-007	0	7.91542e-008	7.27181e-009	2.4187e-006	0	2.48944e-006	1.77132e-006	1.60809e-006	0	1.16631e-005	0	3.22089e-005	5.10331e-008	0	6.23999e-008	4.61149e-006	7.46969e-008	3.51211e-006	4.72615e-008	0	1.44348e-005	3.67517e-006	0	1.83917e-008	0	4.12428e-006	7.76813e-008	2.16275e-006	0	0
