TimeSlice	Time	adductorbrevis	adductorlongus	adductormagnus	bicepsfemorisanterior	bicepsfemorisposterior	caudofemoralis	extensordigitorumlongus	flexordigitorumlongus	flexorhallucislongus	gemellusinferior	gemellussuperior	gluteusmaximus	gluteusmedius	gluteusminimus	gracilisanterior	gracilisposterior	illiopsoas	lateralgastrocnemius	medialgastrocnemius	obturatorexternus	obturatorinternus	pectineus	peroneuslongus	piriformis	plantaris	popliteus	quadratusfemoris	rectusfemoris	semimembranosus	semitendinosusaccessory	semitendinosusprincipal	soleus	tensorfascialatae	tibialisanterior	tibialisposterior	vastusintermedius	vastuslateralis	vastusmedialis
20	0.0108	0.0271439	0.0187309	0.0343355	0.0493826	0.0463674	0.0450416	0.0649692	0.0671563	0.0643563	0.0144689	0.0160072	0.0143033	0.0241512	0.0216477	0.0349992	0.0371021	0.0192767	0.0526206	0.0509778	0.011416	0.0151048	0.0256118	0.0541152	0.0122044	0.0520918	0.0209924	0.0176836	0.0436282	0.0418105	0.0502038	0.0435022	0.0442402	0.0169142	0.0444452	0.0502872	0.0369995	0.0423766	0.0410064
21	0.01134	0.0271321	0.0187206	0.0343133	0.0493668	0.0463423	0.0450351	0.0649586	0.067163	0.0643658	0.0144676	0.0160144	0.014311	0.0241461	0.0216426	0.0349697	0.0370765	0.0192813	0.0526151	0.0509846	0.0114146	0.0151059	0.0256015	0.0541343	0.0121974	0.0520859	0.020989	0.0176837	0.0436313	0.0417924	0.0501782	0.043475	0.0442383	0.0169349	0.0444261	0.0502948	0.0369985	0.0423755	0.0409955
22	0.01188	0.0271222	0.0187125	0.0342939	0.0493527	0.0463205	0.0450298	0.064948	0.067168	0.0643726	0.0144663	0.0160199	0.0143169	0.0241421	0.0216388	0.0349452	0.0370536	0.019285	0.0526112	0.0509888	0.0114135	0.0151067	0.0255934	0.0541469	0.0121923	0.0520816	0.0209855	0.0176838	0.0436333	0.0417765	0.0501557	0.0434512	0.0442382	0.0169505	0.0444113	0.0503004	0.0369977	0.0423744	0.0409886
23	0.01242	0.0271134	0.0187057	0.0342759	0.0493393	0.0463005	0.0450251	0.064937	0.0671721	0.0643776	0.0144651	0.0160246	0.0143217	0.0241386	0.0216359	0.0349236	0.0370319	0.0192881	0.0526088	0.0509914	0.0114124	0.0151074	0.0255867	0.054155	0.0121882	0.0520788	0.020982	0.0176839	0.0436346	0.0417615	0.050135	0.0434295	0.0442398	0.0169632	0.0443993	0.0503048	0.0369969	0.0423733	0.0409849
24	0.01296	0.0271049	0.0186995	0.0342582	0.0493262	0.0462813	0.0450208	0.0649258	0.0671755	0.0643815	0.0144639	0.0160287	0.014326	0.0241353	0.0216333	0.0349034	0.0370104	0.019291	0.0526074	0.0509929	0.0114115	0.0151081	0.0255806	0.0541602	0.0121846	0.0520769	0.0209784	0.0176839	0.0436356	0.0417469	0.0501151	0.0434087	0.0442424	0.0169744	0.0443892	0.0503085	0.0369962	0.0423723	0.0409831
25	0.0135	0.0270964	0.0186936	0.0342406	0.049313	0.0462623	0.0450166	0.0649146	0.0671786	0.0643848	0.0144627	0.0160327	0.01433	0.024132	0.0216309	0.0348837	0.0369888	0.0192938	0.0526061	0.0509938	0.0114106	0.0151087	0.0255748	0.054164	0.0121813	0.0520752	0.0209747	0.0176839	0.0436365	0.0417323	0.0500953	0.043388	0.0442453	0.016985	0.0443801	0.0503118	0.0369956	0.0423713	0.0409823
26	0.01404	0.027088	0.0186877	0.0342227	0.0492996	0.0462432	0.0450125	0.0649038	0.0671814	0.0643876	0.0144615	0.0160366	0.0143341	0.0241287	0.0216285	0.0348638	0.0369669	0.0192966	0.0526048	0.0509943	0.0114097	0.0151094	0.0255691	0.0541672	0.0121779	0.0520734	0.020971	0.017684	0.0436375	0.0417175	0.0500753	0.0433671	0.0442483	0.0169956	0.0443717	0.0503148	0.036995	0.0423704	0.0409819
27	0.01458	0.0270795	0.0186818	0.0342047	0.0492861	0.0462237	0.0450083	0.0648932	0.0671842	0.0643902	0.0144603	0.0160405	0.0143381	0.0241254	0.0216261	0.0348438	0.0369447	0.0192993	0.0526033	0.0509945	0.0114088	0.0151101	0.0255633	0.0541701	0.0121746	0.0520714	0.0209671	0.017684	0.0436385	0.0417026	0.0500549	0.0433459	0.0442512	0.0170062	0.0443637	0.0503177	0.0369945	0.0423695	0.0409815
28	0.01512	0.027071	0.0186758	0.0341866	0.0492724	0.0462039	0.0450042	0.0648829	0.0671869	0.0643928	0.0144591	0.0160445	0.0143422	0.0241221	0.0216237	0.0348235	0.0369222	0.0193021	0.0526015	0.0509946	0.011408	0.0151108	0.0255576	0.054173	0.0121712	0.0520692	0.0209631	0.0176841	0.0436397	0.0416875	0.0500342	0.0433243	0.044254	0.0170169	0.0443558	0.0503206	0.0369941	0.0423687	0.0409811
29	0.01566	0.0270626	0.0186699	0.0341684	0.0492587	0.0461839	0.045	0.0648726	0.0671897	0.0643953	0.014458	0.0160485	0.0143462	0.0241188	0.0216213	0.034803	0.0368995	0.0193048	0.0525996	0.0509947	0.0114071	0.0151114	0.0255518	0.054176	0.0121678	0.0520668	0.0209591	0.0176841	0.0436409	0.0416724	0.0500132	0.0433025	0.0442567	0.0170275	0.044348	0.0503236	0.0369937	0.042368	0.0409806
