TimeSlice	Time	LH_Knee	LH_HipZ	LH_AnkleZ
4636	2.50344	1.0171	1.23328	0.303239
4655	2.5137	1.01512	1.23202	0.302521
4674	2.52396	1.01315	1.23076	0.301811
4693	2.53422	1.01121	1.22952	0.301114
4712	2.54448	1.00928	1.22828	0.300419
4731	2.55474	1.00737	1.22706	0.29973
4750	2.565	1.00547	1.22584	0.299047
4769	2.57526	1.00359	1.22464	0.298378
4788	2.58552	1.00173	1.22345	0.297711
4807	2.59578	0.999885	1.22226	0.297049
4826	2.60604	0.998056	1.22109	0.296393
4845	2.6163	0.996242	1.21992	0.295749
4864	2.62656	0.994444	1.21876	0.295108
4883	2.63682	0.992661	1.21762	0.294471
4902	2.64708	0.990895	1.21648	0.29384
4921	2.65734	0.989142	1.21535	0.293222
4940	2.6676	0.987404	1.21423	0.292604
4959	2.67786	0.985682	1.21312	0.291992
4978	2.68812	0.983974	1.21202	0.291385
4997	2.69838	0.98228	1.21092	0.290789
5016	2.70864	0.9806	1.20984	0.290195
5035	2.7189	0.978934	1.20876	0.289605
5054	2.72916	0.977282	1.20769	0.28902
5073	2.73942	0.975643	1.20663	0.288446
5092	2.74968	0.974017	1.20558	0.287874
5111	2.75994	0.972404	1.20453	0.287305
5130	2.7702	0.970804	1.20349	0.286747
5149	2.78046	0.969217	1.20246	0.28619
5168	2.79072	0.967643	1.20144	0.285636
5187	2.80098	0.966082	1.20043	0.285087
5206	2.81124	0.964532	1.19942	0.284549
5225	2.8215	0.962994	1.19842	0.284011
5244	2.83176	0.961468	1.19743	0.283476
5263	2.84202	0.959954	1.19644	0.282946
5282	2.85228	0.958451	1.19546	0.282426
5301	2.86254	0.95696	1.19449	0.281907
5320	2.8728	0.95548	1.19353	0.28139
5339	2.88306	0.95401	1.19257	0.280884
5358	2.89332	0.952552	1.19162	0.280377
5377	2.90358	0.951105	1.19067	0.279873
5396	2.91384	0.949669	1.18973	0.279373
5415	2.9241	0.948242	1.1888	0.278884
5434	2.93436	0.946825	1.18787	0.278393
5453	2.94462	0.94542	1.18695	0.277906
5472	2.95488	0.944023	1.18604	0.277428
5491	2.96514	0.942637	1.18513	0.276949
5510	2.9754	0.941261	1.18423	0.276473
5529	2.98566	0.939894	1.18333	0.276001
5548	2.99592	0.938536	1.18244	0.275538
5567	3.00618	0.937188	1.18156	0.275074
5586	3.01644	0.935849	1.18068	0.274613
5605	3.0267	0.934519	1.17981	0.274161
5624	3.03696	0.933197	1.17894	0.273707
5643	3.04722	0.931885	1.17807	0.273256
5662	3.05748	0.930582	1.17722	0.272808
5681	3.06774	0.929287	1.17636	0.27237
5700	3.078	0.928	1.17552	0.27193
5719	3.08826	0.926722	1.17468	0.271492
5738	3.09852	0.925452	1.17384	0.271063
5757	3.10878	0.924189	1.17301	0.270633
5776	3.11904	0.922936	1.17218	0.270204
5795	3.1293	0.92169	1.17136	0.269778
5814	3.13956	0.920451	1.17054	0.269361
5833	3.14982	0.91922	1.16973	0.268943
5852	3.16008	0.917997	1.16892	0.268526
5871	3.17034	0.916781	1.16812	0.268119
5890	3.1806	0.915573	1.16732	0.267709
5909	3.19086	0.914372	1.16652	0.267301
5928	3.20112	0.913178	1.16573	0.266895
5947	3.21138	0.911991	1.16495	0.266498
5966	3.22164	0.910811	1.16416	0.266099
5985	3.2319	0.909638	1.16339	0.265702
6004	3.24216	0.908472	1.16261	0.265313
6023	3.25242	0.907312	1.16184	0.264922
6042	3.26268	0.906159	1.16108	0.264533
6061	3.27294	0.905012	1.16032	0.264151
6080	3.2832	0.903872	1.15956	0.263768
6099	3.29346	0.902739	1.15881	0.263386
6118	3.30372	0.901612	1.15806	0.263006
6137	3.31398	0.900491	1.15731	0.262634
6156	3.32424	0.899376	1.15657	0.26226
6175	3.3345	0.898267	1.15583	0.261887
6194	3.34476	0.897164	1.1551	0.261523
6213	3.35502	0.896066	1.15437	0.261156
6232	3.36528	0.894975	1.15364	0.26079
6251	3.37554	0.893889	1.15292	0.260432
6270	3.3858	0.892809	1.1522	0.260071
6289	3.39606	0.891735	1.15148	0.259712
6308	3.40632	0.890667	1.15077	0.259354
6327	3.41658	0.889603	1.15006	0.259005
