TimeSlice	Time	LH_Knee	LH_HipZ	LH_AnkleZ
6099	3.29346	0.967492	-0.598193	2.08547
6118	3.30372	0.968058	-0.597912	2.08576
6137	3.31398	0.96863	-0.597629	2.08606
6156	3.32424	0.969216	-0.597339	2.08636
6175	3.3345	0.969806	-0.597046	2.08666
6194	3.34476	0.97041	-0.596746	2.08697
6213	3.35502	0.971021	-0.596443	2.08729
6232	3.36528	0.971636	-0.596137	2.0876
6251	3.37554	0.972264	-0.595825	2.08792
6270	3.3858	0.972895	-0.595511	2.08824
6289	3.39606	0.973532	-0.595194	2.08857
6308	3.40632	0.974184	-0.594869	2.0889
6327	3.41658	0.974836	-0.594545	2.08923
6346	3.42684	0.9755	-0.594214	2.08957
6365	3.4371	0.976168	-0.593881	2.08991
6384	3.44736	0.976846	-0.593543	2.09025
6403	3.45762	0.977526	-0.593204	2.09059
6422	3.46788	0.978211	-0.592862	2.09094
6441	3.47814	0.978908	-0.592514	2.09129
6460	3.4884	0.979609	-0.592164	2.09164
6479	3.49866	0.980319	-0.591809	2.092
6498	3.50892	0.981031	-0.591454	2.09236
6517	3.51918	0.981747	-0.591096	2.09272
6536	3.52944	0.982473	-0.590732	2.09309
6555	3.5397	0.983202	-0.590368	2.09345
6574	3.54996	0.983934	-0.590002	2.09382
6593	3.56022	0.984678	-0.589629	2.09419
6612	3.57048	0.985422	-0.589256	2.09457
6631	3.58074	0.986171	-0.588881	2.09494
6650	3.591	0.986931	-0.588501	2.09532
6669	3.60126	0.987691	-0.58812	2.0957
6688	3.61152	0.988455	-0.587737	2.09608
6707	3.62178	0.989225	-0.587351	2.09647
6726	3.63204	0.990005	-0.586959	2.09686
6745	3.6423	0.990785	-0.586568	2.09725
6764	3.65256	0.991568	-0.586174	2.09764
6783	3.66282	0.992362	-0.585776	2.09804
6802	3.67308	0.993156	-0.585377	2.09843
6821	3.68334	0.993953	-0.584976	2.09883
6840	3.6936	0.994761	-0.58457	2.09923
6859	3.70386	0.995569	-0.584164	2.09964
6878	3.71412	0.996381	-0.583755	2.10004
6897	3.72438	0.997196	-0.583345	2.10044
6916	3.73464	0.998022	-0.582929	2.10086
6935	3.7449	0.998847	-0.582513	2.10127
6954	3.75516	0.999676	-0.582096	2.10168
6973	3.76542	1.00051	-0.581673	2.1021
6992	3.77568	1.00135	-0.581251	2.10251
7011	3.78594	1.0022	-0.580825	2.10293
7030	3.7962	1.00304	-0.580398	2.10335
7049	3.80646	1.0039	-0.579966	2.10377
7068	3.81672	1.00475	-0.579535	2.1042
7087	3.82698	1.00561	-0.579101	2.10462
7106	3.83724	1.00648	-0.578662	2.10506
7125	3.8475	0	0	0
7144	3.85776	0	0	0
7163	3.86802	0	0	0
7182	3.87828	0	0	0
7201	3.88854	0	0	0
7220	3.8988	0	0	0
7239	3.90906	0	0	0
7258	3.91932	0	0	0
7277	3.92958	0	0	0
