TimeSlice	Time	LH_GemellusSuperior	LH_GemellusSuperior
5449	2.94246	0.0130528	87.0137
5450	2.943	0.0130528	87.0137
5451	2.94354	0.0130528	87.0137
5452	2.94408	0.0130528	87.0137
5453	2.94462	0.0130528	87.0137
5454	2.94516	0.0130528	87.0138
5455	2.9457	0.0130528	87.0138
5456	2.94624	0.0130528	87.0139
5457	2.94678	0.0130528	87.014
5458	2.94732	0.0130528	87.0141
5459	2.94786	0.0130528	87.0142
5460	2.9484	0.0130528	87.0144
5461	2.94894	0.0130528	87.0145
5462	2.94948	0.0130527	87.0147
5463	2.95002	0.0130527	87.0149
5464	2.95056	0.0130527	87.0152
5465	2.9511	0.0130527	87.0154
5466	2.95164	0.0130527	87.0157
5467	2.95218	0.0130526	87.016
5468	2.95272	0.0130526	87.0163
5469	2.95326	0.0130526	87.0167
5470	2.9538	0.0130526	87.017
5471	2.95434	0.0130525	87.0173
5472	2.95488	0.0130525	87.0177
5473	2.95542	0.0130525	87.018
5474	2.95596	0.0130525	87.0184
5475	2.9565	0.0130524	87.0187
5476	2.95704	0.0130524	87.0191
5477	2.95758	0.0130524	87.0194
5478	2.95812	0.0130524	87.0198
5479	2.95866	0.0130523	87.0201
5480	2.9592	0.0130523	87.0204
5481	2.95974	0.0130523	87.0208
5482	2.96028	0.0130523	87.021
5483	2.96082	0.0130522	87.0213
5484	2.96136	0.0130522	87.0217
5485	2.9619	0.0130522	87.0219
5486	2.96244	0.0130522	87.0222
5487	2.96298	0.0130521	87.0225
5488	2.96352	0.0130521	87.0227
5489	2.96406	0.0130521	87.023
5490	2.9646	0.0130521	87.0233
5491	2.96514	0.0130521	87.0235
5492	2.96568	0.013052	87.0238
5493	2.96622	0.013052	87.024
5494	2.96676	0.013052	87.0243
5495	2.9673	0.013052	87.0245
5496	2.96784	0.013052	87.0248
5497	2.96838	0.0130519	87.025
5498	2.96892	0.0130519	87.0253
5499	2.96946	0.0130519	87.0256
5500	2.97	0.0130519	87.0258
5501	2.97054	0.0130519	87.0261
5502	2.97108	0.0130518	87.0264
5503	2.97162	0.0130518	87.0267
5504	2.97216	0.0130518	87.027
5505	2.9727	0.0130518	87.0273
5506	2.97324	0.0130518	87.0276
5507	2.97378	0.0130517	87.0279
5508	2.97432	0.0130517	87.0282
5509	2.97486	0.0130517	87.0285
5510	2.9754	0.0130517	87.0288
5511	2.97594	0.0130516	87.0291
5512	2.97648	0.0130516	87.0295
5513	2.97702	0.0130516	87.0298
5514	2.97756	0.0130516	87.0301
5515	2.9781	0.0130515	87.0305
5516	2.97864	0.0130515	87.0308
5517	2.97918	0.0130515	87.0311
5518	2.97972	0.0130515	87.0314
5519	2.98026	0.0130514	87.0317
5520	2.9808	0.0130514	87.032
5521	2.98134	0.0130514	87.0323
5522	2.98188	0.0130514	87.0326
5523	2.98242	0.0130513	87.0329
5524	2.98296	0.0130513	87.0332
5525	2.9835	0.0130513	87.0334
5526	2.98404	0.0130513	87.0337
5527	2.98458	0.0130513	87.034
5528	2.98512	0.0130512	87.0342
5529	2.98566	0.0130512	87.0345
5530	2.9862	0.0130512	87.0347
5531	2.98674	0.0130512	87.035
5532	2.98728	0.0130512	87.0352
5533	2.98782	0.0130512	87.0354
5534	2.98836	0.0130511	87.0356
5535	2.9889	0.0130511	87.0359
5536	2.98944	0.0130511	87.0361
5537	2.98998	0.0130511	87.0363
5538	2.99052	0.0130511	87.0365
5539	2.99106	0.0130511	87.0367
5540	2.9916	0.013051	87.0369
5541	2.99214	0.013051	87.0372
5542	2.99268	0.013051	87.0374
5543	2.99322	0.013051	87.0376
5544	2.99376	0.013051	87.0378
5545	2.9943	0.013051	87.038
5546	2.99484	0.0130509	87.0383
5547	2.99538	0.0130509	87.0385
5548	2.99592	0.0130509	87.0387
5549	2.99646	0.0130509	87.0389
5550	2.997	0.0130509	87.0392
5551	2.99754	0.0130508	87.0394
5552	2.99808	0.0130508	87.0396
5553	2.99862	0.0130508	87.0398
5554	2.99916	0.0130508	87.04
5555	2.9997	0.0130508	87.0403
5556	3.00024	0.0130508	87.0405
5557	3.00078	0.0130507	87.0407
5558	3.00132	0.0130507	87.041
5559	3.00186	0.0130507	87.0412
5560	3.0024	0.0130507	87.0412
5561	3.00294	0.0130507	87.0412
5562	3.00348	0.0130507	87.0412
5563	3.00402	0.0130507	87.0412
5564	3.00456	0.0130507	87.0412
5565	3.0051	0.0130507	87.0412
5566	3.00564	0.0130507	87.0413
5567	3.00618	0.0130507	87.0413
5568	3.00672	0.0130507	87.0414
5569	3.00726	0.0130507	87.0415
5570	3.0078	0.0130507	87.0416
5571	3.00834	0.0130507	87.0417
5572	3.00888	0.0130507	87.0419
5573	3.00942	0.0130506	87.042
5574	3.00996	0.0130506	87.0422
5575	3.0105	0.0130506	87.0424
5576	3.01104	0.0130506	87.0427
5577	3.01158	0.0130506	87.0429
5578	3.01212	0.0130506	87.0432
5579	3.01266	0.0130505	87.0434
5580	3.0132	0.0130505	87.0437
5581	3.01374	0.0130505	87.044
5582	3.01428	0.0130505	87.0443
5583	3.01482	0.0130504	87.0446
5584	3.01536	0.0130504	87.0449
5585	3.0159	0.0130504	87.0452
5586	3.01644	0.0130504	87.0455
5587	3.01698	0.0130504	87.0458
5588	3.01752	0.0130503	87.0461
5589	3.01806	0.0130503	87.0464
5590	3.0186	0.0130503	87.0467
5591	3.01914	0.0130503	87.047
5592	3.01968	0.0130502	87.0473
5593	3.02022	0.0130502	87.0475
5594	3.02076	0.0130502	87.0478
5595	3.0213	0.0130502	87.048
5596	3.02184	0.0130502	87.0483
5597	3.02238	0.0130501	87.0485
5598	3.02292	0.0130501	87.0487
5599	3.02346	0.0130501	87.049
5600	3.024	0.0130501	87.0492
5601	3.02454	0.0130501	87.0494
5602	3.02508	0.0130501	87.0496
5603	3.02562	0.01305	87.0499
5604	3.02616	0.01305	87.0501
5605	3.0267	0.01305	87.0503
5606	3.02724	0.01305	87.0505
5607	3.02778	0.01305	87.0507
5608	3.02832	0.01305	87.0509
5609	3.02886	0.0130499	87.0512
5610	3.0294	0.0130499	87.0514
5611	3.02994	0.0130499	87.0517
5612	3.03048	0.0130499	87.0519
5613	3.03102	0.0130499	87.0521
5614	3.03156	0.0130498	87.0524
5615	3.0321	0.0130498	87.0527
5616	3.03264	0.0130498	87.0529
5617	3.03318	0.0130498	87.0532
5618	3.03372	0.0130498	87.0534
5619	3.03426	0.0130497	87.0537
5620	3.0348	0.0130497	87.054
5621	3.03534	0.0130497	87.0542
5622	3.03588	0.0130497	87.0545
5623	3.03642	0.0130497	87.0548
5624	3.03696	0.0130496	87.0551
5625	3.0375	0.0130496	87.0554
5626	3.03804	0.0130496	87.0557
5627	3.03858	0.0130496	87.0559
5628	3.03912	0.0130496	87.0562
5629	3.03966	0.0130495	87.0565
5630	3.0402	0.0130495	87.0568
5631	3.04074	0.0130495	87.057
5632	3.04128	0.0130495	87.0573
5633	3.04182	0.0130495	87.0575
5634	3.04236	0.0130494	87.0578
5635	3.0429	0.0130494	87.058
5636	3.04344	0.0130494	87.0582
5637	3.04398	0.0130494	87.0585
5638	3.04452	0.0130494	87.0587
5639	3.04506	0.0130493	87.0589
5640	3.0456	0.0130493	87.0591
5641	3.04614	0.0130493	87.0593
5642	3.04668	0.0130493	87.0595
5643	3.04722	0.0130493	87.0598
5644	3.04776	0.0130493	87.06
5645	3.0483	0.0130493	87.0602
5646	3.04884	0.0130492	87.0603
5647	3.04938	0.0130492	87.0605
5648	3.04992	0.0130492	87.0607
5649	3.05046	0.0130492	87.0609
5650	3.051	0.0130492	87.0611
5651	3.05154	0.0130492	87.0613
5652	3.05208	0.0130491	87.0615
5653	3.05262	0.0130491	87.0617
5654	3.05316	0.0130491	87.0619
5655	3.0537	0.0130491	87.062
5656	3.05424	0.0130491	87.0622
5657	3.05478	0.0130491	87.0624
5658	3.05532	0.0130491	87.0626
5659	3.05586	0.013049	87.0628
5660	3.0564	0.013049	87.063
5661	3.05694	0.013049	87.0632
5662	3.05748	0.013049	87.0634
5663	3.05802	0.013049	87.0636
5664	3.05856	0.013049	87.0638
5665	3.0591	0.013049	87.064
5666	3.05964	0.0130489	87.0642
5667	3.06018	0.0130489	87.0644
5668	3.06072	0.0130489	87.0646
5669	3.06126	0.0130489	87.0648
5670	3.0618	0.0130489	87.0648
5671	3.06234	0.0130489	87.0648
5672	3.06288	0.0130489	87.0648
5673	3.06342	0.0130489	87.0648
5674	3.06396	0.0130489	87.0648
5675	3.0645	0.0130489	87.0648
5676	3.06504	0.0130489	87.0648
5677	3.06558	0.0130489	87.0649
5678	3.06612	0.0130489	87.0649
5679	3.06666	0.0130489	87.065
5680	3.0672	0.0130489	87.0651
5681	3.06774	0.0130489	87.0652
5682	3.06828	0.0130489	87.0653
5683	3.06882	0.0130488	87.0655
5684	3.06936	0.0130488	87.0657
5685	3.0699	0.0130488	87.0658
5686	3.07044	0.0130488	87.066
5687	3.07098	0.0130488	87.0663
5688	3.07152	0.0130488	87.0665
5689	3.07206	0.0130487	87.0667
5690	3.0726	0.0130487	87.0669
5691	3.07314	0.0130487	87.0672
5692	3.07368	0.0130487	87.0675
5693	3.07422	0.0130487	87.0677
5694	3.07476	0.0130487	87.068
5695	3.0753	0.0130486	87.0682
5696	3.07584	0.0130486	87.0685
5697	3.07638	0.0130486	87.0688
5698	3.07692	0.0130486	87.069
5699	3.07746	0.0130486	87.0693
5700	3.078	0.0130485	87.0695
5701	3.07854	0.0130485	87.0698
5702	3.07908	0.0130485	87.07
5703	3.07962	0.0130485	87.0702
5704	3.08016	0.0130485	87.0705
5705	3.0807	0.0130484	87.0707
5706	3.08124	0.0130484	87.0709
5707	3.08178	0.0130484	87.0711
5708	3.08232	0.0130484	87.0713
5709	3.08286	0.0130484	87.0715
5710	3.0834	0.0130484	87.0717
5711	3.08394	0.0130483	87.0719
5712	3.08448	0.0130483	87.0721
5713	3.08502	0.0130483	87.0723
5714	3.08556	0.0130483	87.0725
5715	3.0861	0.0130483	87.0727
5716	3.08664	0.0130483	87.0728
5717	3.08718	0.0130483	87.073
5718	3.08772	0.0130482	87.0732
5719	3.08826	0.0130482	87.0734
5720	3.0888	0.0130482	87.0736
5721	3.08934	0.0130482	87.0738
5722	3.08988	0.0130482	87.074
5723	3.09042	0.0130482	87.0742
5724	3.09096	0.0130482	87.0745
5725	3.0915	0.0130481	87.0747
5726	3.09204	0.0130481	87.0749
5727	3.09258	0.0130481	87.0751
5728	3.09312	0.0130481	87.0754
5729	3.09366	0.0130481	87.0756
5730	3.0942	0.013048	87.0758
5731	3.09474	0.013048	87.0761
5732	3.09528	0.013048	87.0763
5733	3.09582	0.013048	87.0766
5734	3.09636	0.013048	87.0768
5735	3.0969	0.013048	87.077
5736	3.09744	0.0130479	87.0773
5737	3.09798	0.0130479	87.0776
5738	3.09852	0.0130479	87.0778
5739	3.09906	0.0130479	87.078
5740	3.0996	0.0130479	87.0782
5741	3.10014	0.0130478	87.0785
5742	3.10068	0.0130478	87.0787
5743	3.10122	0.0130478	87.0789
5744	3.10176	0.0130478	87.0791
5745	3.1023	0.0130478	87.0793
5746	3.10284	0.0130478	87.0795
5747	3.10338	0.0130477	87.0798
5748	3.10392	0.0130477	87.0799
5749	3.10446	0.0130477	87.0801
5750	3.105	0.0130477	87.0803
5751	3.10554	0.0130477	87.0805
5752	3.10608	0.0130477	87.0807
5753	3.10662	0.0130477	87.0809
5754	3.10716	0.0130476	87.081
5755	3.1077	0.0130476	87.0812
5756	3.10824	0.0130476	87.0814
5757	3.10878	0.0130476	87.0815
5758	3.10932	0.0130476	87.0817
5759	3.10986	0.0130476	87.0818
5760	3.1104	0.0130476	87.082
5761	3.11094	0.0130476	87.0822
5762	3.11148	0.0130475	87.0824
5763	3.11202	0.0130475	87.0825
5764	3.11256	0.0130475	87.0827
5765	3.1131	0.0130475	87.0828
5766	3.11364	0.0130475	87.083
5767	3.11418	0.0130475	87.0832
5768	3.11472	0.0130475	87.0833
5769	3.11526	0.0130475	87.0835
5770	3.1158	0.0130474	87.0837
5771	3.11634	0.0130474	87.0838
5772	3.11688	0.0130474	87.084
5773	3.11742	0.0130474	87.0842
5774	3.11796	0.0130474	87.0843
5775	3.1185	0.0130474	87.0845
5776	3.11904	0.0130474	87.0847
5777	3.11958	0.0130474	87.0849
5778	3.12012	0.0130473	87.085
5779	3.12066	0.0130473	87.0852
5780	3.1212	0.0130473	87.0854
5781	3.12174	0.0130473	87.0854
5782	3.12228	0.0130473	87.0854
5783	3.12282	0.0130473	87.0854
5784	3.12336	0.0130473	87.0854
5785	3.1239	0.0130473	87.0854
5786	3.12444	0.0130473	87.0854
5787	3.12498	0.0130473	87.0854
5788	3.12552	0.0130473	87.0855
5789	3.12606	0.0130473	87.0855
5790	3.1266	0.0130473	87.0856
5791	3.12714	0.0130473	87.0857
5792	3.12768	0.0130473	87.0858
5793	3.12822	0.0130473	87.0859
5794	3.12876	0.0130473	87.086
5795	3.1293	0.0130473	87.0861
5796	3.12984	0.0130472	87.0863
5797	3.13038	0.0130472	87.0865
5798	3.13092	0.0130472	87.0867
5799	3.13146	0.0130472	87.0869
5800	3.132	0.0130472	87.087
5801	3.13254	0.0130472	87.0873
5802	3.13308	0.0130472	87.0875
5803	3.13362	0.0130471	87.0877
5804	3.13416	0.0130471	87.088
5805	3.1347	0.0130471	87.0882
5806	3.13524	0.0130471	87.0884
5807	3.13578	0.0130471	87.0886
5808	3.13632	0.013047	87.0889
5809	3.13686	0.013047	87.0891
5810	3.1374	0.013047	87.0893
5811	3.13794	0.013047	87.0895
5812	3.13848	0.013047	87.0897
5813	3.13902	0.013047	87.09
5814	3.13956	0.0130469	87.0901
5815	3.1401	0.0130469	87.0903
5816	3.14064	0.0130469	87.0905
5817	3.14118	0.0130469	87.0907
5818	3.14172	0.0130469	87.0909
5819	3.14226	0.0130469	87.0911
5820	3.1428	0.0130469	87.0912
5821	3.14334	0.0130468	87.0914
5822	3.14388	0.0130468	87.0916
5823	3.14442	0.0130468	87.0917
5824	3.14496	0.0130468	87.0919
5825	3.1455	0.0130468	87.0921
5826	3.14604	0.0130468	87.0922
5827	3.14658	0.0130468	87.0924
5828	3.14712	0.0130468	87.0926
5829	3.14766	0.0130467	87.0927
5830	3.1482	0.0130467	87.0929
5831	3.14874	0.0130467	87.0931
5832	3.14928	0.0130467	87.0932
5833	3.14982	0.0130467	87.0934
5834	3.15036	0.0130467	87.0936
5835	3.1509	0.0130467	87.0938
5836	3.15144	0.0130466	87.094
5837	3.15198	0.0130466	87.0942
5838	3.15252	0.0130466	87.0944
5839	3.15306	0.0130466	87.0946
5840	3.1536	0.0130466	87.0948
5841	3.15414	0.0130466	87.095
5842	3.15468	0.0130466	87.0952
5843	3.15522	0.0130465	87.0954
5844	3.15576	0.0130465	87.0956
5845	3.1563	0.0130465	87.0959
5846	3.15684	0.0130465	87.0961
5847	3.15738	0.0130465	87.0963
5848	3.15792	0.0130465	87.0965
5849	3.15846	0.0130464	87.0967
5850	3.159	0.0130464	87.0969
5851	3.15954	0.0130464	87.0971
5852	3.16008	0.0130464	87.0973
5853	3.16062	0.0130464	87.0975
5854	3.16116	0.0130464	87.0977
5855	3.1617	0.0130464	87.0979
5856	3.16224	0.0130463	87.098
5857	3.16278	0.0130463	87.0982
5858	3.16332	0.0130463	87.0984
5859	3.16386	0.0130463	87.0986
5860	3.1644	0.0130463	87.0987
5861	3.16494	0.0130463	87.0989
5862	3.16548	0.0130463	87.0991
5863	3.16602	0.0130462	87.0992
5864	3.16656	0.0130462	87.0993
5865	3.1671	0.0130462	87.0995
5866	3.16764	0.0130462	87.0997
5867	3.16818	0.0130462	87.0998
5868	3.16872	0.0130462	87.1
5869	3.16926	0.0130462	87.1001
5870	3.1698	0.0130462	87.1002
5871	3.17034	0.0130462	87.1004
5872	3.17088	0.0130461	87.1005
5873	3.17142	0.0130461	87.1006
5874	3.17196	0.0130461	87.1008
5875	3.1725	0.0130461	87.1009
5876	3.17304	0.0130461	87.1011
5877	3.17358	0.0130461	87.1012
5878	3.17412	0.0130461	87.1013
5879	3.17466	0.0130461	87.1015
5880	3.1752	0.0130461	87.1016
5881	3.17574	0.013046	87.1018
5882	3.17628	0.013046	87.102
5883	3.17682	0.013046	87.1021
5884	3.17736	0.013046	87.1022
5885	3.1779	0.013046	87.1024
5886	3.17844	0.013046	87.1025
5887	3.17898	0.013046	87.1027
5888	3.17952	0.013046	87.1028
5889	3.18006	0.013046	87.103
5890	3.1806	0.013046	87.103
5891	3.18114	0.013046	87.103
5892	3.18168	0.013046	87.103
5893	3.18222	0.013046	87.103
5894	3.18276	0.013046	87.103
5895	3.1833	0.013046	87.103
5896	3.18384	0.013046	87.103
5897	3.18438	0.013046	87.1031
5898	3.18492	0.0130459	87.1031
5899	3.18546	0.0130459	87.1032
5900	3.186	0.0130459	87.1033
5901	3.18654	0.0130459	87.1033
5902	3.18708	0.0130459	87.1034
5903	3.18762	0.0130459	87.1035
5904	3.18816	0.0130459	87.1037
5905	3.1887	0.0130459	87.1038
5906	3.18924	0.0130459	87.104
5907	3.18978	0.0130459	87.1041
5908	3.19032	0.0130459	87.1043
5909	3.19086	0.0130458	87.1045
5910	3.1914	0.0130458	87.1046
5911	3.19194	0.0130458	87.1048
5912	3.19248	0.0130458	87.105
5913	3.19302	0.0130458	87.1052
5914	3.19356	0.0130458	87.1054
5915	3.1941	0.0130458	87.1056
5916	3.19464	0.0130457	87.1058
5917	3.19518	0.0130457	87.106
5918	3.19572	0.0130457	87.1062
5919	3.19626	0.0130457	87.1064
5920	3.1968	0.0130457	87.1066
5921	3.19734	0.0130457	87.1068
5922	3.19788	0.0130457	87.1069
5923	3.19842	0.0130456	87.1071
5924	3.19896	0.0130456	87.1073
5925	3.1995	0.0130456	87.1075
5926	3.20004	0.0130456	87.1076
5927	3.20058	0.0130456	87.1078
5928	3.20112	0.0130456	87.1079
5929	3.20166	0.0130456	87.1081
5930	3.2022	0.0130456	87.1082
5931	3.20274	0.0130455	87.1084
5932	3.20328	0.0130455	87.1085
5933	3.20382	0.0130455	87.1086
5934	3.20436	0.0130455	87.1088
5935	3.2049	0.0130455	87.1089
5936	3.20544	0.0130455	87.1091
5937	3.20598	0.0130455	87.1092
5938	3.20652	0.0130455	87.1094
5939	3.20706	0.0130455	87.1095
5940	3.2076	0.0130454	87.1097
5941	3.20814	0.0130454	87.1098
5942	3.20868	0.0130454	87.11
5943	3.20922	0.0130454	87.1101
5944	3.20976	0.0130454	87.1103
5945	3.2103	0.0130454	87.1105
5946	3.21084	0.0130454	87.1107
5947	3.21138	0.0130454	87.1108
5948	3.21192	0.0130453	87.111
5949	3.21246	0.0130453	87.1112
5950	3.213	0.0130453	87.1114
5951	3.21354	0.0130453	87.1115
5952	3.21408	0.0130453	87.1117
5953	3.21462	0.0130453	87.1119
5954	3.21516	0.0130453	87.1121
5955	3.2157	0.0130452	87.1123
5956	3.21624	0.0130452	87.1124
5957	3.21678	0.0130452	87.1126
5958	3.21732	0.0130452	87.1128
5959	3.21786	0.0130452	87.113
5960	3.2184	0.0130452	87.1132
5961	3.21894	0.0130452	87.1133
5962	3.21948	0.0130451	87.1135
5963	3.22002	0.0130451	87.1137
5964	3.22056	0.0130451	87.1139
5965	3.2211	0.0130451	87.114
5966	3.22164	0.0130451	87.1142
5967	3.22218	0.0130451	87.1143
5968	3.22272	0.0130451	87.1145
5969	3.22326	0.0130451	87.1146
5970	3.2238	0.0130451	87.1148
5971	3.22434	0.013045	87.1149
5972	3.22488	0.013045	87.115
5973	3.22542	0.013045	87.1152
5974	3.22596	0.013045	87.1153
5975	3.2265	0.013045	87.1154
5976	3.22704	0.013045	87.1155
5977	3.22758	0.013045	87.1157
5978	3.22812	0.013045	87.1158
5979	3.22866	0.013045	87.1159
5980	3.2292	0.013045	87.1161
5981	3.22974	0.0130449	87.1162
5982	3.23028	0.0130449	87.1163
5983	3.23082	0.0130449	87.1164
5984	3.23136	0.0130449	87.1166
5985	3.2319	0.0130449	87.1167
5986	3.23244	0.0130449	87.1168
5987	3.23298	0.0130449	87.1169
5988	3.23352	0.0130449	87.1171
5989	3.23406	0.0130449	87.1172
5990	3.2346	0.0130448	87.1175
5991	3.23514	0.0130448	87.1178
5992	3.23568	0.0130448	87.1184
5993	3.23622	0.0130447	87.1191
5994	3.23676	0.0130446	87.1202
5995	3.2373	0.0130445	87.1215
5996	3.23784	0.0130444	87.1232
5997	3.23838	0.0130443	87.1251
5998	3.23892	0.0130441	87.1273
5999	3.23946	0.0130439	87.1297
6000	3.24	0.0130437	87.1321
6001	3.24054	0.0130435	87.1345
6002	3.24108	0.0130434	87.1368
6003	3.24162	0.0130432	87.1388
6004	3.24216	0.0130431	87.1404
6005	3.2427	0.013043	87.1413
6006	3.24324	0.013043	87.1414
6007	3.24378	0.0130431	87.1407
6008	3.24432	0.0130432	87.1387
6009	3.24486	0.0130434	87.1356
6010	3.2454	0.0130438	87.1309
6011	3.24594	0.0130443	87.1247
6012	3.24648	0.0130449	87.1169
6013	3.24702	0.0130456	87.1071
6014	3.24756	0.0130465	87.0955
6015	3.2481	0.0130476	87.0818
6016	3.24864	0.0130488	87.0659
6017	3.24918	0.0130502	87.0478
6018	3.24972	0.0130518	87.0273
6019	3.25026	0.0130535	87.0044
6020	3.2508	0.0130555	86.979
6021	3.25134	0.0130576	86.9511
6022	3.25188	0.01306	86.9206
6023	3.25242	0.0130625	86.8874
6024	3.25296	0.0130652	86.8516
6025	3.2535	0.0130682	86.813
6026	3.25404	0.0130713	86.7718
6027	3.25458	0.0130746	86.7278
6028	3.25512	0.0130782	86.681
6029	3.25566	0.0130819	86.6315
6030	3.2562	0.0130859	86.5792
6031	3.25674	0.01309	86.524
6032	3.25728	0.0130944	86.4662
6033	3.25782	0.013099	86.4055
6034	3.25836	0.0131037	86.342
6035	3.2589	0.0131087	86.2758
6036	3.25944	0.0131138	86.2069
6037	3.25998	0.0131191	86.1352
6038	3.26052	0.0131246	86.0609
6039	3.26106	0.0131303	85.984
6040	3.2616	0.0131362	85.9044
6041	3.26214	0.0131422	85.8223
6042	3.26268	0.0131484	85.7376
6043	3.26322	0.0131548	85.6504
6044	3.26376	0.0131614	85.5607
6045	3.2643	0.013168	85.4685
6046	3.26484	0.0131749	85.3739
6047	3.26538	0.0131819	85.2769
6048	3.26592	0.013189	85.1776
6049	3.26646	0.0131963	85.0759
6050	3.267	0.0132038	84.9719
6051	3.26754	0.0132113	84.8656
6052	3.26808	0.013219	84.7571
6053	3.26862	0.0132269	84.6464
6054	3.26916	0.0132348	84.5335
6055	3.2697	0.0132429	84.4184
6056	3.27024	0.0132511	84.3013
6057	3.27078	0.0132594	84.1821
6058	3.27132	0.0132678	84.061
6059	3.27186	0.0132763	83.9378
6060	3.2724	0.0132849	83.8127
6061	3.27294	0.0132936	83.6857
6062	3.27348	0.0133024	83.5568
6063	3.27402	0.0133113	83.4261
6064	3.27456	0.0133203	83.2937
6065	3.2751	0.0133294	83.1596
6066	3.27564	0.0133385	83.0238
6067	3.27618	0.0133477	82.8865
6068	3.27672	0.0133569	82.7477
6069	3.27726	0.0133663	82.6075
6070	3.2778	0.0133756	82.4659
6071	3.27834	0.013385	82.323
6072	3.27888	0.0133945	82.179
6073	3.27942	0.013404	82.0339
6074	3.27996	0.0134135	81.8878
6075	3.2805	0.013423	81.7409
6076	3.28104	0.0134326	81.5931
6077	3.28158	0.0134421	81.4446
6078	3.28212	0.0134516	81.2956
6079	3.28266	0.0134612	81.1461
6080	3.2832	0.0134707	80.9963
6081	3.28374	0.0134802	80.8462
6082	3.28428	0.0134897	80.696
6083	3.28482	0.0134991	80.5459
6084	3.28536	0.0135085	80.3959
6085	3.2859	0.0135178	80.2462
6086	3.28644	0.0135271	80.097
6087	3.28698	0.0135363	79.9483
6088	3.28752	0.0135454	79.8003
6089	3.28806	0.0135544	79.6531
6090	3.2886	0.0135634	79.507
6091	3.28914	0.0135722	79.3618
6092	3.28968	0.013581	79.218
6093	3.29022	0.0135896	79.0755
6094	3.29076	0.0135981	78.9345
6095	3.2913	0.0136065	78.7952
6096	3.29184	0.0136147	78.6576
6097	3.29238	0.0136228	78.522
6098	3.29292	0.0136308	78.3883
6099	3.29346	0.0136386	78.2567
6100	3.294	0.0136463	78.1273
6101	3.29454	0.0136538	78.0001
6102	3.29508	0.0136611	77.8752
6103	3.29562	0.0136683	77.7527
6104	3.29616	0.0136754	77.6325
6105	3.2967	0.0136822	77.5148
6106	3.29724	0.013689	77.3995
6107	3.29778	0.0136955	77.2868
6108	3.29832	0.0137019	77.1765
6109	3.29886	0.0137081	77.0687
6110	3.2994	0.0137142	76.9635
6111	3.29994	0.0137201	76.8607
6112	3.30048	0.0137259	76.7603
6113	3.30102	0.0137315	76.6624
6114	3.30156	0.013737	76.5669
6115	3.3021	0.0137423	76.4738
6116	3.30264	0.0137474	76.383
6117	3.30318	0.0137525	76.2946
6118	3.30372	0.0137573	76.2085
6119	3.30426	0.0137621	76.1246
6120	3.3048	0.0137667	76.0431
6121	3.30534	0.0137712	75.9638
6122	3.30588	0.0137755	75.8868
6123	3.30642	0.0137797	75.812
6124	3.30696	0.0137838	75.7394
6125	3.3075	0.0137877	75.6691
6126	3.30804	0.0137916	75.601
6127	3.30858	0.0137952	75.5352
6128	3.30912	0.0137988	75.4716
6129	3.30966	0.0138022	75.4103
6130	3.3102	0.0138055	75.3513
6131	3.31074	0.0138087	75.2946
6132	3.31128	0.0138115	75.243
6133	3.31182	0.0138141	75.1963
6134	3.31236	0.0138165	75.1542
6135	3.3129	0.0138185	75.1165
6136	3.31344	0.0138204	75.0832
6137	3.31398	0.013822	75.0538
6138	3.31452	0.0138234	75.0282
6139	3.31506	0.0138247	75.0063
6140	3.3156	0.0138257	74.9878
6141	3.31614	0.0138265	74.9724
6142	3.31668	0.0138272	74.9601
6143	3.31722	0.0138277	74.9506
6144	3.31776	0.0138281	74.9437
6145	3.3183	0.0138284	74.9392
6146	3.31884	0.0138285	74.937
6147	3.31938	0.0138285	74.9369
6148	3.31992	0.0138284	74.9389
6149	3.32046	0.0138282	74.9429
6150	3.321	0.0138278	74.9487
6151	3.32154	0.0138274	74.9565
6152	3.32208	0.0138269	74.9662
6153	3.32262	0.0138262	74.9776
6154	3.32316	0.0138255	74.9908
6155	3.3237	0.0138247	75.0058
6156	3.32424	0.0138238	75.0224
6157	3.32478	0.0138227	75.0407
6158	3.32532	0.0138216	75.0607
6159	3.32586	0.0138204	75.0822
6160	3.3264	0.0138192	75.1053
6161	3.32694	0.0138178	75.13
6162	3.32748	0.0138164	75.156
6163	3.32802	0.0138148	75.1836
6164	3.32856	0.0138132	75.2125
6165	3.3291	0.0138115	75.2429
6166	3.32964	0.0138098	75.2745
6167	3.33018	0.0138079	75.3075
6168	3.33072	0.013806	75.3417
6169	3.33126	0.0138041	75.3771
6170	3.3318	0.013802	75.4137
6171	3.33234	0.0137999	75.4514
6172	3.33288	0.0137978	75.4901
6173	3.33342	0.0137955	75.5299
6174	3.33396	0.0137933	75.5706
6175	3.3345	0.0137909	75.6121
6176	3.33504	0.0137886	75.6543
6177	3.33558	0.0137862	75.6972
6178	3.33612	0.0137837	75.7406
6179	3.33666	0.0137813	75.7845
6180	3.3372	0.0137788	75.8288
6181	3.33774	0.0137763	75.8734
6182	3.33828	0.0137738	75.9181
6183	3.33882	0.0137712	75.9629
6184	3.33936	0.0137687	76.0078
6185	3.3399	0.0137662	76.0525
6186	3.34044	0.0137636	76.0972
6187	3.34098	0.0137611	76.1415
6188	3.34152	0.0137586	76.1856
6189	3.34206	0.0137562	76.2293
6190	3.3426	0.0137537	76.2725
6191	3.34314	0.0137513	76.3152
6192	3.34368	0.0137489	76.3572
