TimeSlice	Time	bicepsfemorisposterior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
3854	2.08116	0.00133073	0.000157905	9.66026e-005	0.0221494	0.360811	9.52863e-005	0.0554514	0.108724	0.00357181	0.00128222	0.00266028
3855	2.0817	0.00133223	0.000164761	9.97223e-005	0.0221479	0.360755	9.91439e-005	0.0554522	0.108727	0.00360797	0.00129039	0.00264412
3856	2.08224	0.00133379	0.000171202	0.000102935	0.0221464	0.3607	9.8285e-005	0.0554535	0.108733	0.00361956	0.00129107	0.00264806
3857	2.08278	0.00133546	0.000178997	0.000106441	0.0221449	0.36064	0.000101893	0.0554551	0.10873	0.00361092	0.00128821	0.00263324
3858	2.08332	0.00133731	0.000187591	0.000110117	0.0221433	0.360577	0.0001058	0.0554571	0.108725	0.0036038	0.00129251	0.00262005
3859	2.08386	0.00133933	0.000194259	0.000114242	0.0221417	0.360517	0.000107985	0.0554594	0.108731	0.00361612	0.00130002	0.00262665
3860	2.0844	0.00134158	0.000201389	0.000118459	0.0221401	0.36045	0.000109702	0.0554621	0.108732	0.00362627	0.00130356	0.00263251
3861	2.08494	0.00134406	0.000207993	0.000122893	0.0221385	0.360386	0.000114784	0.0554651	0.10873	0.00363463	0.00130687	0.00263773
3862	2.08548	0.00134653	0.000216683	0.000127569	0.0221368	0.360324	0.000116239	0.0554684	0.108736	0.00364152	0.00131346	0.00264238
3863	2.08602	0.00134912	0.000226603	0.000132429	0.022135	0.360252	0.000118409	0.0554721	0.108737	0.003629	0.00131962	0.00262819
3864	2.08656	0.00135193	0.000234853	0.00013756	0.0221333	0.360179	0.000121673	0.0554762	0.108734	0.00363687	0.0013219	0.00263388
3865	2.0871	0.00135492	0.000242117	0.000142845	0.0221314	0.360111	0.000124257	0.0554806	0.108732	0.00367974	0.00132055	0.00265728
3866	2.08764	0.00135806	0.0002488	0.000148289	0.0221296	0.360041	0.000127263	0.0554853	0.108722	0.00369685	0.00133323	0.00264144
3867	2.08818	0.00136132	0.000257536	0.000153897	0.0221278	0.359963	0.000130007	0.0554902	0.108713	0.00369275	0.00134509	0.00262735
3868	2.08872	0.00136481	0.000265886	0.000159811	0.0221259	0.359887	0.000132914	0.0554956	0.108716	0.00370756	0.00134224	0.00263314
3869	2.08926	0.00136839	0.000274008	0.000165854	0.022124	0.359812	0.000134183	0.0555012	0.108714	0.00370157	0.00134307	0.00263829
3870	2.0898	0.00137209	0.000281996	0.000172089	0.022122	0.359725	0.000139543	0.0555071	0.108702	0.00367845	0.00134732	0.00264288
3871	2.09034	0.00137601	0.000289905	0.000178738	0.0221201	0.359641	0.000140825	0.0555134	0.108698	0.00367759	0.00135131	0.00262863
3872	2.09088	0.00138004	0.000297767	0.000185505	0.022118	0.359563	0.000141566	0.0555199	0.108698	0.00369508	0.00135503	0.00263428
3873	2.09142	0.00138423	0.000305601	0.000192317	0.022116	0.359479	0.000145717	0.0555269	0.10869	0.00370948	0.00135503	0.0026393
3874	2.09196	0.00138859	0.000313419	0.00019944	0.0221139	0.35939	0.00014775	0.0555342	0.108687	0.00370315	0.00135503	0.00264378
3875	2.0925	0.00139305	0.000321227	0.000206833	0.0221118	0.359304	0.000151099	0.0555418	0.108684	0.00371613	0.00135852	0.00266608
3876	2.09304	0.00139761	0.000329029	0.000214381	0.0221097	0.359216	0.00015363	0.0555495	0.108677	0.00372681	0.0013583	0.00266761
3877	2.09358	0.0014024	0.000338427	0.000222089	0.0221076	0.359127	0.000153595	0.0555578	0.108667	0.00373561	0.00136157	0.00266896
3878	2.09412	0.00140735	0.000347167	0.000229961	0.0221054	0.359039	0.000158228	0.0555663	0.108657	0.00372467	0.00136464	0.00267016
3879	2.09466	0.00141234	0.000353122	0.000238	0.0221032	0.358946	0.000161499	0.0555749	0.108648	0.00369747	0.00136402	0.00268956
3880	2.0952	0.0014175	0.00036063	0.000246347	0.022101	0.358852	0.000161005	0.0555841	0.10864	0.00369326	0.00137042	0.00272515
3881	2.09574	0.00142287	0.000366658	0.000254824	0.0220987	0.358761	0.000164386	0.0555935	0.10864	0.0036716	0.00137291	0.00272017
3882	2.09628	0.00142841	0.00037341	0.000263495	0.0220964	0.35867	0.00016536	0.0556033	0.108637	0.00367196	0.00136828	0.0026974
3883	2.09682	0.00143399	0.000382987	0.000272304	0.0220942	0.358578	0.000169366	0.0556134	0.108637	0.00367225	0.00136742	0.00269547
3884	2.09736	0.00143967	0.000390234	0.000281311	0.0220919	0.358481	0.000171489	0.0556237	0.108633	0.0036725	0.00137011	0.00271208
3885	2.0979	0.00144552	0.000395309	0.000290597	0.0220895	0.358386	0.000171708	0.0556341	0.108626	0.00367269	0.00136914	0.00272686
3886	2.09844	0.00145141	0.0004007	0.000299768	0.0220871	0.358285	0.000173109	0.0556445	0.108623	0.00365467	0.00136126	0.00274001
3887	2.09898	0.0014574	0.000407876	0.000308906	0.0220848	0.358183	0.000173776	0.0556553	0.108621	0.00363983	0.00136086	0.00273339
3888	2.09952	0.00146349	0.000412908	0.000318386	0.0220824	0.35809	0.000176436	0.0556665	0.108614	0.00364579	0.00136746	0.00272749
3889	2.10006	0.00146963	0.000415877	0.00032816	0.02208	0.357991	0.000176321	0.0556778	0.108604	0.00365071	0.00136666	0.0027589
3890	2.1006	0.00147593	0.000420824	0.00033769	0.0220776	0.357898	0.000179467	0.055689	0.108603	0.00363656	0.00136242	0.00276852
3891	2.10114	0.00148227	0.00042614	0.000347234	0.0220752	0.357806	0.000180587	0.0557007	0.108594	0.00362492	0.00136195	0.00275875
3892	2.10168	0.00148861	0.000430874	0.000357243	0.0220727	0.357704	0.000178354	0.0557125	0.108581	0.00361533	0.0013615	0.00276839
3893	2.10222	0.00149504	0.000436064	0.000367266	0.0220702	0.357604	0.000182815	0.0557241	0.108574	0.00358924	0.00135411	0.00279529
3894	2.10276	0.00150146	0.000439126	0.000377124	0.0220678	0.357509	0.000183119	0.0557359	0.108567	0.00358595	0.00135417	0.00280091
3895	2.1033	0.00150805	0.000440933	0.000387229	0.0220654	0.357415	0.000181393	0.055748	0.108556	0.00358324	0.00135423	0.0028059
3896	2.10384	0.00151473	0.000444395	0.000397511	0.0220629	0.357318	0.000184002	0.05576	0.108543	0.00356282	0.00135079	0.00281034
3897	2.10438	0.00152129	0.000446438	0.000407463	0.0220604	0.357223	0.000185456	0.0557722	0.108534	0.00354601	0.00135106	0.00279596
3898	2.10492	0.00152796	0.00045004	0.000417598	0.022058	0.357125	0.000184553	0.0557846	0.108533	0.00353216	0.00134434	0.00281983
3899	2.10546	0.00153472	0.000454563	0.0004279	0.0220555	0.357024	0.000185114	0.0557969	0.108525	0.00352076	0.00134154	0.00285939
3900	2.106	0.00154148	0.000454834	0.000438195	0.022053	0.356929	0.000184765	0.0558092	0.108513	0.00352956	0.00134241	0.00285794
3901	2.10654	0.00154822	0.000454993	0.000448573	0.0220505	0.356834	0.000186519	0.0558218	0.108514	0.0035368	0.00133974	0.00285664
3902	2.10708	0.00155496	0.000457485	0.000458783	0.022048	0.35674	0.00018543	0.0558341	0.108511	0.00350639	0.00133375	0.00285549
3903	2.10762	0.00156174	0.000460552	0.000469013	0.0220455	0.356646	0.000183032	0.0558466	0.108508	0.00348135	0.00132814	0.00285447
3904	2.10816	0.00156863	0.000461563	0.000479483	0.0220431	0.356553	0.000186058	0.0558592	0.108509	0.00346073	0.00132639	0.00287189
3905	2.1087	0.00157551	0.00046216	0.000489759	0.0220406	0.356461	0.000185716	0.0558715	0.108498	0.00344375	0.00132474	0.00288738
3906	2.10924	0.00158226	0.000461713	0.000499947	0.0220381	0.356369	0.000184391	0.055884	0.108488	0.00342977	0.00131972	0.00290117
3907	2.10978	0.00158894	0.000461449	0.000510249	0.0220357	0.356277	0.000183677	0.0558965	0.108487	0.00341825	0.0013185	0.00289512
3908	2.11032	0.00159568	0.000460494	0.000520405	0.0220332	0.356186	0.000184121	0.0559088	0.108485	0.00342696	0.00131388	0.00288973
3909	2.11086	0.00160235	0.000458333	0.000530457	0.0220308	0.356095	0.000182308	0.055921	0.10848	0.00341594	0.00130955	0.00290326
3910	2.1114	0.00160895	0.000457058	0.000540524	0.0220284	0.356	0.000180359	0.0559331	0.108475	0.00338868	0.00130899	0.00293363
3911	2.11194	0.00161561	0.000457105	0.000550602	0.0220259	0.355917	0.00018157	0.0559452	0.108474	0.00338442	0.00130149	0.00294232
3912	2.11248	0.00162226	0.000456333	0.000560409	0.0220235	0.355837	0.000179281	0.0559573	0.108473	0.00338091	0.00129448	0.00293173
3913	2.11302	0.00162884	0.000453481	0.000570302	0.0220211	0.355745	0.000177628	0.055969	0.108472	0.00334165	0.0012914	0.00294063
3914	2.11356	0.00163524	0.000451	0.000580016	0.0220187	0.355662	0.000177118	0.0559806	0.108475	0.0033275	0.00129201	0.00296688
3915	2.1141	0.00164158	0.000447139	0.000589426	0.0220164	0.355584	0.000175898	0.0559921	0.108463	0.00335223	0.00128909	0.00297191
3916	2.11464	0.00164792	0.000444062	0.000599024	0.022014	0.355499	0.000175118	0.0560034	0.108447	0.00331803	0.00128287	0.00297639
3917	2.11518	0.0016542	0.000441448	0.000608617	0.0220117	0.355422	0.000172528	0.0560148	0.108448	0.00328986	0.00127705	0.00298037
3918	2.11572	0.00166041	0.000436709	0.000617979	0.0220094	0.355346	0.0001726	0.0560258	0.108444	0.00328486	0.0012751	0.00298391
3919	2.11626	0.0016665	0.000433914	0.000627127	0.0220071	0.355263	0.000169481	0.0560366	0.108441	0.00328074	0.00127327	0.00300539
3920	2.1168	0.00167242	0.000431466	0.000636072	0.0220048	0.355183	0.000168344	0.0560474	0.108442	0.00329553	0.00126807	0.00300618
3921	2.11734	0.00167828	0.000427624	0.000644961	0.0220025	0.355106	0.000167513	0.0560577	0.108435	0.00328953	0.0012632	0.00300687
3922	2.11788	0.00168414	0.000422961	0.000653899	0.0220003	0.355033	0.000164955	0.0560679	0.108437	0.00328458	0.00125865	0.00302582
3923	2.11842	0.00168988	0.000417014	0.000662595	0.0219981	0.354961	0.000165007	0.056078	0.108438	0.00328051	0.00125788	0.00302436
3924	2.11896	0.00169551	0.000413506	0.000671117	0.0219959	0.354889	0.0001619	0.0560878	0.108431	0.00324078	0.00125367	0.00302305
3925	2.1195	0.00170107	0.000409039	0.000679693	0.0219937	0.354823	0.000159218	0.0560976	0.108436	0.00322626	0.00124973	0.00302189
3926	2.12004	0.00170653	0.000402408	0.000688031	0.0219915	0.35476	0.000159347	0.0561071	0.108441	0.00323248	0.00124953	0.00303919
3927	2.12058	0.00171192	0.000397698	0.00069606	0.0219894	0.354691	0.000156193	0.0561163	0.108438	0.00323761	0.00124586	0.00305458
3928	2.12112	0.0017172	0.000393321	0.000704046	0.0219873	0.354625	0.000153541	0.0561253	0.108443	0.00320545	0.00124242	0.00303161
3929	2.12166	0.00172225	0.000388341	0.000711951	0.0219852	0.354557	0.000152114	0.0561341	0.108451	0.00317897	0.00123921	0.00301118
3930	2.1222	0.00172725	0.000383007	0.000719522	0.0219831	0.354489	0.000151463	0.0561428	0.10845	0.00317536	0.00123271	0.00301133
3931	2.12274	0.00173219	0.000376664	0.000726943	0.0219811	0.354431	0.000147256	0.0561511	0.108454	0.00315419	0.00122664	0.00301146
3932	2.12328	0.00173702	0.000370524	0.000734295	0.0219791	0.354374	0.000145258	0.0561593	0.108453	0.00315495	0.00122444	0.00299325
3933	2.12382	0.00174168	0.000364505	0.000741321	0.0219771	0.354316	0.000143425	0.0561669	0.108452	0.00317377	0.00122238	0.00299537
3934	2.12436	0.00174623	0.000356959	0.000748204	0.0219751	0.35426	0.000141489	0.0561742	0.108452	0.00318926	0.00121697	0.00301559
3935	2.1249	0.00175066	0.000350111	0.000755023	0.0219732	0.354206	0.000139617	0.0561812	0.108451	0.00318383	0.00121539	0.00303358
3936	2.12544	0.00175487	0.000343673	0.000761658	0.0219713	0.35415	0.000136168	0.0561881	0.10845	0.00316117	0.0012174	0.00303126
3937	2.12598	0.00175898	0.000337478	0.000768112	0.0219694	0.354093	0.000135236	0.0561948	0.108445	0.00314251	0.00121231	0.00302919
3938	2.12652	0.00176297	0.000332226	0.000774386	0.0219675	0.354042	0.000132741	0.0562012	0.108449	0.00314533	0.00120755	0.00302735
3939	2.12706	0.00176685	0.000325132	0.000780344	0.0219657	0.353989	0.000129679	0.0562071	0.108452	0.00312946	0.00120658	0.00300739
3940	2.1276	0.00177063	0.000316951	0.000786165	0.0219638	0.353942	0.000128507	0.0562129	0.108451	0.00313459	0.00120218	0.00302628
3941	2.12814	0.00177429	0.000311327	0.000792065	0.0219621	0.353897	0.000127698	0.0562186	0.108454	0.00317518	0.00119807	0.00304309
3942	2.12868	0.00177785	0.000305611	0.000797745	0.0219603	0.353846	0.000123589	0.0562239	0.108452	0.00317224	0.0012012	0.00305805
3943	2.12922	0.00178125	0.000300641	0.000803268	0.0219585	0.353798	0.000123067	0.0562287	0.108451	0.00315162	0.00120064	0.00307136
3944	2.12976	0.00178459	0.000295312	0.00080844	0.0219568	0.353755	0.00011878	0.0562334	0.108457	0.00315284	0.00119662	0.00304655
3945	2.1303	0.00178783	0.000288173	0.00081364	0.0219551	0.353717	0.000118368	0.056238	0.108459	0.00315383	0.00119636	0.00302447
3946	2.13084	0.00179096	0.000280765	0.000818569	0.0219534	0.353674	0.000117087	0.0562426	0.108469	0.00315466	0.00119611	0.00304148
3947	2.13138	0.00179398	0.000273998	0.000823408	0.0219518	0.353633	0.000113271	0.0562468	0.108482	0.00313715	0.00119587	0.00305662
3948	2.13192	0.0017969	0.000269207	0.000828257	0.0219502	0.353593	0.000114104	0.0562508	0.108486	0.00314091	0.00119914	0.00303343
3949	2.13246	0.00179965	0.000263983	0.000832799	0.0219486	0.353549	0.000110513	0.0562545	0.108489	0.00314402	0.00119871	0.00303112
3950	2.133	0.00180236	0.000258504	0.0008373	0.021947	0.353507	0.000108132	0.056258	0.108501	0.0031102	0.00118785	0.00302907
3951	2.13354	0.00180501	0.000253674	0.000841581	0.0219454	0.35347	0.000108073	0.0562614	0.108511	0.00311872	0.00118117	0.00300892
3952	2.13408	0.0018075	0.000246829	0.000845707	0.0219438	0.353432	0.000106573	0.0562643	0.108512	0.00312574	0.0011819	0.00299099
3953	2.13462	0.00180989	0.000240394	0.000849621	0.0219423	0.353395	0.000102894	0.0562672	0.108518	0.00311334	0.00118607	0.00301169
3954	2.13516	0.00181217	0.000236598	0.000853386	0.0219408	0.353361	0.000100567	0.0562699	0.108527	0.00312131	0.00118997	0.00299345
3955	2.1357	0.00181435	0.000230363	0.000856942	0.0219393	0.353325	0.000100475	0.0562723	0.108527	0.00312787	0.00118664	0.0029589
3956	2.13624	0.0018163	0.000223489	0.00086049	0.0219378	0.353291	9.74582e-005	0.0562744	0.108527	0.00311509	0.00118353	0.00298313
3957	2.13678	0.00181822	0.000217835	0.000863931	0.0219364	0.353256	9.62578e-005	0.0562762	0.108527	0.00310456	0.00118062	0.00298637
3958	2.13732	0.00182008	0.000212902	0.000867347	0.0219349	0.353222	9.54662e-005	0.0562779	0.10852	0.00311408	0.00117789	0.00297093
3959	2.13786	0.00182184	0.000207594	0.000870504	0.0219335	0.353191	9.28837e-005	0.0562793	0.10852	0.00314011	0.00118232	0.00293885
3960	2.1384	0.00182355	0.000202066	0.00087339	0.0219321	0.353155	9.29506e-005	0.0562806	0.108529	0.00316154	0.00118995	0.00292864
3961	2.13894	0.00182515	0.000197207	0.000876348	0.0219307	0.353121	9.13719e-005	0.0562819	0.108532	0.00314282	0.00119011	0.00295621
3962	2.13948	0.00182671	0.000192742	0.000879219	0.0219293	0.353097	8.92782e-005	0.0562829	0.108532	0.00314559	0.00118677	0.00298075
3963	2.14002	0.00182823	0.000189309	0.000882027	0.021928	0.353067	8.90415e-005	0.0562837	0.108539	0.00318424	0.00118365	0.00294759
3964	2.14056	0.00182964	0.000186484	0.000884741	0.0219266	0.353032	8.91886e-005	0.0562844	0.108538	0.00321607	0.00118422	0.00293642
3965	2.1411	0.001831	0.00018322	0.000887388	0.0219252	0.353	8.75601e-005	0.0562853	0.108537	0.00320591	0.00118824	0.0029448
3966	2.14164	0.00183237	0.000179696	0.000890213	0.0219239	0.352967	8.70345e-005	0.0562859	0.108552	0.00316116	0.00118502	0.00293394
3967	2.14218	0.00183364	0.000176818	0.000892751	0.0219225	0.352936	8.58238e-005	0.0562864	0.108558	0.00317888	0.0011855	0.00292427
3968	2.14272	0.00183486	0.000174322	0.000895133	0.0219212	0.352904	8.35015e-005	0.0562868	0.108563	0.00319347	0.00118944	0.00289734
3969	2.14326	0.00183615	0.00017205	0.00089767	0.0219199	0.352875	8.4944e-005	0.0562874	0.108576	0.0031691	0.00118963	0.0028917
3970	2.1438	0.00183733	0.00016991	0.000900229	0.0219186	0.352845	8.25109e-005	0.0562879	0.108587	0.00316723	0.00118982	0.00288669
3971	2.14434	0.0018384	0.000166251	0.000902526	0.0219173	0.35281	8.2485e-005	0.0562881	0.108598	0.00316569	0.00118999	0.00290056
3972	2.14488	0.00183955	0.000163293	0.000904776	0.021916	0.352778	8.40382e-005	0.0562883	0.108604	0.00318261	0.00119364	0.00291289
3973	2.14542	0.0018407	0.000162347	0.00090703	0.0219147	0.352749	8.15364e-005	0.0562884	0.108606	0.00321472	0.00119356	0.00286889
3974	2.14596	0.00184174	0.000160191	0.00090906	0.0219134	0.352719	8.15532e-005	0.0562884	0.108603	0.00324117	0.00119349	0.00284806
3975	2.1465	0.0018428	0.000157321	0.000911157	0.0219122	0.352688	8.15428e-005	0.0562883	0.108609	0.00322658	0.00119691	0.00288451
3976	2.14704	0.00184381	0.000156427	0.000913392	0.0219109	0.35266	8.15493e-005	0.0562882	0.108614	0.00321456	0.00119663	0.00288029
3977	2.14758	0.0018447	0.0001559	0.000915635	0.0219096	0.352627	8.00081e-005	0.0562883	0.108611	0.00322285	0.00119636	0.00285821
3978	2.14812	0.00184567	0.000154789	0.000917884	0.0219083	0.352591	8.09653e-005	0.0562882	0.108612	0.00321149	0.00119611	0.00283855
3979	2.14866	0.00184659	0.000153335	0.00091986	0.021907	0.352557	8.19079e-005	0.0562879	0.108613	0.00323851	0.00120285	0.0028394
3980	2.1492	0.00184751	0.000152478	0.000921919	0.0219057	0.352531	7.97853e-005	0.0562879	0.108618	0.00326076	0.00120916	0.00282182
3981	2.14974	0.00184856	0.000151172	0.000924076	0.0219044	0.352499	7.95666e-005	0.0562877	0.108618	0.00326089	0.00120808	0.00278785
3982	2.15028	0.0018495	0.000150403	0.000926125	0.0219031	0.352461	8.27767e-005	0.0562876	0.108615	0.003261	0.00120708	0.00279428
3983	2.15082	0.00185045	0.000151546	0.000928463	0.0219019	0.352426	8.232e-005	0.0562876	0.108619	0.00327928	0.00120962	0.00278167
3984	2.15136	0.00185146	0.000152221	0.00093073	0.0219006	0.352394	7.95294e-005	0.0562875	0.108624	0.00331252	0.00121201	0.00277046
3985	2.1519	0.00185248	0.000152619	0.000932908	0.0218993	0.352358	8.12627e-005	0.0562875	0.108624	0.00332171	0.00121773	0.00277881
3986	2.15244	0.0018535	0.000152854	0.000935199	0.021898	0.352322	8.32604e-005	0.0562878	0.108624	0.00332927	0.00122656	0.00278623
3987	2.15298	0.00185453	0.000154591	0.000937344	0.0218966	0.352282	8.35567e-005	0.0562878	0.108623	0.00329912	0.00122088	0.00279284
3988	2.15352	0.00185562	0.000155615	0.000939662	0.0218953	0.352243	8.33726e-005	0.0562882	0.108627	0.00329248	0.00121905	0.00278039
3989	2.15406	0.00185678	0.000155421	0.000942191	0.021894	0.352203	8.5024e-005	0.0562887	0.108635	0.00328702	0.00122083	0.00276932
3990	2.1546	0.00185806	0.000156904	0.000944833	0.0218926	0.352164	8.55354e-005	0.0562892	0.108641	0.00326433	0.001219	0.00275946
3991	2.15514	0.00185934	0.000157779	0.000947555	0.0218913	0.352125	8.67549e-005	0.0562896	0.108644	0.00328202	0.00122427	0.00273237
3992	2.15568	0.00186056	0.000160692	0.000950107	0.02189	0.352083	8.44604e-005	0.0562903	0.10865	0.0032784	0.00122571	0.00272658
3993	2.15622	0.00186185	0.000164009	0.000952676	0.0218886	0.352044	8.58855e-005	0.056291	0.108648	0.00329361	0.00122357	0.00272144
3994	2.15676	0.0018632	0.000165167	0.000955347	0.0218873	0.352002	8.80746e-005	0.0562918	0.108642	0.00330613	0.00122506	0.00271686
3995	2.1573	0.00186461	0.000166649	0.000958	0.0218859	0.351964	8.97892e-005	0.0562929	0.108644	0.00329826	0.00122994	0.00271278
3996	2.15784	0.00186602	0.000168322	0.00096092	0.0218845	0.351922	9.02613e-005	0.0562937	0.108639	0.00332815	0.00123101	0.00272749
3997	2.15838	0.00186749	0.000170108	0.000963889	0.0218831	0.351877	8.84309e-005	0.0562947	0.108633	0.00335276	0.00123551	0.00274057
3998	2.15892	0.00186908	0.000171961	0.000966717	0.0218817	0.351835	9.2642e-005	0.056296	0.108632	0.00335484	0.00123622	0.00271556
3999	2.15946	0.00187061	0.000175451	0.000969811	0.0218803	0.351791	9.31007e-005	0.0562974	0.108635	0.00333837	0.00123341	0.00271163
4000	2.16	0.00187227	0.000179108	0.000973232	0.0218788	0.351743	9.28158e-005	0.056299	0.108638	0.00334299	0.00123775	0.0026898
4001	2.16054	0.00187403	0.000182864	0.000976432	0.0218774	0.351693	9.45299e-005	0.0563006	0.108637	0.00334679	0.00124181	0.00267038
4002	2.16108	0.00187586	0.000186677	0.000979664	0.021876	0.351643	9.50024e-005	0.0563025	0.108635	0.00333174	0.00124212	0.00268976
4003	2.16162	0.00187768	0.000189726	0.000983234	0.0218745	0.351594	9.6246e-005	0.0563046	0.108638	0.00333753	0.00123893	0.002707
4004	2.16216	0.00187956	0.000192324	0.000986867	0.021873	0.351546	9.85478e-005	0.0563066	0.10864	0.0033423	0.00123942	0.00270401
4005	2.1627	0.00188156	0.000195454	0.000990457	0.0218715	0.351498	9.86552e-005	0.0563089	0.108647	0.00334623	0.0012364	0.00268302
4006	2.16324	0.00188362	0.000198899	0.000994155	0.0218699	0.351444	0.000100126	0.0563114	0.108648	0.00334946	0.00123357	0.00266435
4007	2.16378	0.00188585	0.000201731	0.000998068	0.0218684	0.351391	0.000102287	0.0563141	0.108638	0.00333394	0.00124139	0.00266606
4008	2.16432	0.00188807	0.0002042	0.00100191	0.0218669	0.351338	0.000102481	0.0563168	0.108637	0.00333934	0.00124522	0.00266759
4009	2.16486	0.00189029	0.000208853	0.00100588	0.0218654	0.351286	0.000103898	0.0563195	0.108651	0.00334379	0.00124531	0.00266894
4010	2.1654	0.00189263	0.000213196	0.00101005	0.0218638	0.351238	0.000104555	0.0563225	0.108656	0.00334745	0.00124888	0.00268848
4011	2.16594	0.00189496	0.000215758	0.00101416	0.0218623	0.351184	0.000104147	0.0563258	0.108649	0.00335047	0.00125223	0.00268753
4012	2.16648	0.00189736	0.000218069	0.00101839	0.0218607	0.351123	0.000109012	0.056329	0.108639	0.00333477	0.00125536	0.00266836
4013	2.16702	0.00189992	0.000220231	0.00102269	0.0218591	0.351064	0.000107527	0.0563322	0.108634	0.00334003	0.00124782	0.0026513
4014	2.16756	0.00190253	0.000224703	0.00102695	0.0218574	0.351005	0.000106912	0.0563358	0.108632	0.00334435	0.00124775	0.00265445
4015	2.1681	0.00190509	0.000228939	0.00103133	0.0218558	0.350952	0.000110368	0.0563395	0.108623	0.00334792	0.00125814	0.00265726
4016	2.16864	0.00190776	0.000232237	0.00103593	0.0218542	0.350895	0.000111296	0.0563432	0.108623	0.00336904	0.00125391	0.00265975
4017	2.16918	0.00191053	0.000234183	0.00104074	0.0218526	0.350832	0.000112257	0.0563471	0.108626	0.00336825	0.00124647	0.0026803
4018	2.16972	0.00191331	0.000236929	0.0010456	0.0218509	0.35078	0.000113197	0.0563513	0.108625	0.00334941	0.00124648	0.00268025
4019	2.17026	0.0019162	0.000242544	0.00105056	0.0218492	0.350725	0.00011415	0.0563555	0.108621	0.00333389	0.00124998	0.00266189
4020	2.1708	0.0019192	0.000246655	0.00105544	0.0218475	0.350661	0.000116632	0.0563601	0.108612	0.0033393	0.00125326	0.00264554
4021	2.17134	0.00192231	0.000250679	0.0010606	0.0218458	0.350597	0.000116628	0.0563647	0.108605	0.00336195	0.00125632	0.00264933
4022	2.17188	0.00192547	0.000254651	0.0010659	0.0218442	0.350535	0.000116631	0.0563694	0.108605	0.00336241	0.00125918	0.0026527
4023	2.17242	0.00192863	0.000256195	0.00107105	0.0218425	0.350473	0.000118166	0.0563742	0.108614	0.00332641	0.00125489	0.00265569
4024	2.17296	0.0019319	0.000259503	0.00107658	0.0218407	0.350412	0.000120287	0.0563792	0.108618	0.00329677	0.00124739	0.00265836
4025	2.1735	0.00193528	0.000264651	0.00108211	0.021839	0.350349	0.000122044	0.0563844	0.108613	0.00330873	0.00124734	0.00267906
4026	2.17404	0.00193865	0.000267688	0.00108752	0.0218373	0.350283	0.000120952	0.0563897	0.108609	0.0033004	0.00125078	0.00267915
4027	2.17458	0.00194208	0.000269479	0.00109301	0.0218355	0.350221	0.00012163	0.0563952	0.108613	0.00329353	0.00125052	0.00264258
4028	2.17512	0.0019455	0.000272134	0.00109862	0.0218337	0.35016	0.000122746	0.0564008	0.108617	0.00330607	0.00124678	0.00262836
4029	2.17566	0.00194897	0.000275299	0.0011043	0.021832	0.350096	0.00012359	0.0564064	0.108613	0.00329821	0.00124329	0.00263404
4030	2.1762	0.00195256	0.000278764	0.00110995	0.0218302	0.350033	0.000124603	0.0564121	0.108609	0.00329173	0.0012435	0.00263909
4031	2.17674	0.00195608	0.000280808	0.00111586	0.0218284	0.349967	0.000123974	0.0564178	0.108605	0.00330458	0.00124371	0.00264359
4032	2.17728	0.00195971	0.000282014	0.00112167	0.0218266	0.349902	0.000124365	0.0564236	0.108598	0.00327879	0.00124041	0.00266592
4033	2.17782	0.00196339	0.000284323	0.00112737	0.0218248	0.349842	0.000127196	0.0564294	0.108591	0.00323937	0.00124081	0.00268579
4034	2.17836	0.00196707	0.000286485	0.00113332	0.021823	0.349781	0.000125438	0.0564352	0.108585	0.00326147	0.00124119	0.00266681
4035	2.1789	0.00197074	0.000288559	0.00113934	0.0218212	0.349714	0.00012653	0.0564413	0.108583	0.00327966	0.00123457	0.00264992
4036	2.17944	0.00197447	0.000289782	0.0011452	0.0218194	0.349644	0.000127389	0.0564474	0.108577	0.00327646	0.00123186	0.00267155
4037	2.17998	0.0019783	0.000291303	0.00115122	0.0218176	0.349583	0.000126855	0.0564535	0.108567	0.00327382	0.00123281	0.00267247
4038	2.18052	0.00198201	0.000293	0.00115729	0.0218158	0.349517	0.000130261	0.0564597	0.108559	0.00327165	0.0012337	0.00267329
4039	2.18106	0.00198584	0.000294001	0.00116338	0.0218139	0.349453	0.000128145	0.056466	0.108559	0.00325168	0.00123453	0.00269234
4040	2.1816	0.00198978	0.000296988	0.00116969	0.0218121	0.349393	0.000127922	0.0564722	0.108558	0.00325341	0.00123531	0.00269097
4041	2.18214	0.00199365	0.000297951	0.00117594	0.0218102	0.349326	0.000129598	0.0564786	0.108558	0.00325484	0.00123256	0.00270808
4042	2.18268	0.00199763	0.000299319	0.00118206	0.0218084	0.349256	0.000130094	0.0564851	0.108554	0.00321965	0.00122649	0.00268664
4043	2.18322	0.00200161	0.000302523	0.00118831	0.0218066	0.34919	0.000129786	0.0564917	0.108538	0.00319066	0.00122779	0.0026859
4044	2.18376	0.00200558	0.000302815	0.00119479	0.0218048	0.349128	0.00012844	0.0564982	0.108543	0.00320317	0.001229	0.00272189
4045	2.1843	0.0020096	0.000303786	0.00120108	0.021803	0.349067	0.00013235	0.0565049	0.108555	0.00323166	0.00122316	0.00268061
