TimeSlice	Time	bicepsfemorisposterior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
771	0.41634	99.9971	99.8911	99.9986	99.1305	99.9558	99.2888	99.7515	99.6351	99.7691	99.9183	99.938
772	0.41688	99.9971	99.8912	99.9986	99.1306	99.9558	99.2889	99.7514	99.6352	99.7691	99.9183	99.938
773	0.41742	99.9971	99.8912	99.9986	99.1307	99.9558	99.289	99.7514	99.6353	99.7691	99.9183	99.938
774	0.41796	99.9971	99.8912	99.9986	99.1308	99.9558	99.2891	99.7514	99.6355	99.7691	99.9184	99.938
775	0.4185	99.9971	99.8912	99.9986	99.1308	99.9558	99.2892	99.7514	99.6356	99.7691	99.9184	99.938
776	0.41904	99.9971	99.8912	99.9986	99.1309	99.9558	99.2893	99.7514	99.6358	99.7692	99.9184	99.938
777	0.41958	99.997	99.8913	99.9986	99.131	99.9558	99.2895	99.7514	99.6359	99.7692	99.9184	99.9381
778	0.42012	99.997	99.8913	99.9985	99.1311	99.9558	99.2896	99.7514	99.636	99.7692	99.9184	99.9381
779	0.42066	99.997	99.8913	99.9985	99.1311	99.9558	99.2897	99.7514	99.6361	99.7692	99.9184	99.9381
780	0.4212	99.997	99.8914	99.9985	99.1312	99.9558	99.2899	99.7513	99.6362	99.7692	99.9184	99.9381
781	0.42174	99.997	99.8914	99.9985	99.1313	99.9558	99.2901	99.7512	99.6362	99.7692	99.9184	99.9381
782	0.42228	99.997	99.8915	99.9985	99.1314	99.9559	99.2903	99.7511	99.6363	99.7692	99.9184	99.9381
783	0.42282	99.997	99.8916	99.9985	99.1315	99.9559	99.2905	99.751	99.6363	99.7692	99.9184	99.9381
784	0.42336	99.997	99.8916	99.9985	99.1315	99.9559	99.2907	99.7509	99.6363	99.7692	99.9184	99.9381
785	0.4239	99.997	99.8917	99.9985	99.1316	99.9559	99.2908	99.7508	99.6363	99.7692	99.9184	99.9381
786	0.42444	99.997	99.8918	99.9985	99.1317	99.9559	99.291	99.7507	99.6363	99.7692	99.9184	99.9381
787	0.42498	99.997	99.8918	99.9985	99.1318	99.9559	99.2911	99.7506	99.6364	99.7692	99.9184	99.9381
788	0.42552	99.997	99.8919	99.9985	99.1319	99.9559	99.2912	99.7506	99.6365	99.7692	99.9184	99.9381
789	0.42606	99.997	99.8919	99.9985	99.1319	99.9559	99.2913	99.7506	99.6366	99.7692	99.9184	99.9381
790	0.4266	99.997	99.8919	99.9985	99.132	99.9559	99.2914	99.7506	99.6367	99.7693	99.9184	99.9381
791	0.42714	99.997	99.8919	99.9985	99.1321	99.956	99.2915	99.7506	99.6369	99.7693	99.9184	99.9381
792	0.42768	99.997	99.8919	99.9985	99.1322	99.956	99.2916	99.7506	99.6371	99.7693	99.9184	99.9381
793	0.42822	99.997	99.8919	99.9985	99.1322	99.956	99.2917	99.7506	99.6372	99.7693	99.9184	99.9381
794	0.42876	99.997	99.892	99.9985	99.1323	99.956	99.2919	99.7506	99.6374	99.7693	99.9184	99.9381
795	0.4293	99.997	99.892	99.9985	99.1324	99.956	99.292	99.7505	99.6375	99.7694	99.9184	99.9381
796	0.42984	99.9969	99.892	99.9985	99.1325	99.956	99.2922	99.7505	99.6375	99.7694	99.9184	99.9381
797	0.43038	99.9969	99.8921	99.9985	99.1326	99.956	99.2923	99.7504	99.6376	99.7694	99.9184	99.9381
798	0.43092	99.9969	99.8922	99.9984	99.1326	99.956	99.2925	99.7503	99.6376	99.7694	99.9184	99.9381
799	0.43146	99.9969	99.8922	99.9984	99.1327	99.956	99.2927	99.7502	99.6376	99.7694	99.9184	99.9381
800	0.432	99.9969	99.8923	99.9984	99.1328	99.956	99.2929	99.7501	99.6376	99.7694	99.9184	99.9381
801	0.43254	99.9969	99.8924	99.9984	99.1329	99.9561	99.2931	99.75	99.6376	99.7694	99.9184	99.9381
802	0.43308	99.9969	99.8924	99.9984	99.1329	99.9561	99.2932	99.7499	99.6376	99.7694	99.9184	99.9381
803	0.43362	99.9969	99.8925	99.9984	99.133	99.9561	99.2934	99.7498	99.6377	99.7694	99.9184	99.9381
804	0.43416	99.9969	99.8925	99.9984	99.1331	99.9561	99.2935	99.7498	99.6378	99.7694	99.9184	99.9381
805	0.4347	99.9969	99.8925	99.9984	99.1332	99.9561	99.2936	99.7498	99.6379	99.7694	99.9185	99.9381
806	0.43524	99.9969	99.8926	99.9984	99.1333	99.9561	99.2937	99.7498	99.638	99.7694	99.9185	99.9381
807	0.43578	99.9969	99.8926	99.9984	99.1333	99.9561	99.2938	99.7498	99.6382	99.7694	99.9185	99.9381
808	0.43632	99.9969	99.8926	99.9984	99.1334	99.9561	99.2939	99.7498	99.6383	99.7695	99.9185	99.9381
809	0.43686	99.9969	99.8926	99.9984	99.1335	99.9561	99.294	99.7498	99.6385	99.7695	99.9185	99.9381
810	0.4374	99.9969	99.8926	99.9984	99.1336	99.9561	99.2941	99.7498	99.6386	99.7695	99.9185	99.9381
811	0.43794	99.9969	99.8927	99.9984	99.1336	99.9561	99.2942	99.7498	99.6387	99.7695	99.9185	99.9381
812	0.43848	99.9969	99.8927	99.9984	99.1337	99.9561	99.2944	99.7497	99.6388	99.7695	99.9185	99.9381
813	0.43902	99.9969	99.8927	99.9984	99.1338	99.9562	99.2945	99.7496	99.6389	99.7695	99.9185	99.9381
814	0.43956	99.9968	99.8928	99.9984	99.1339	99.9562	99.2947	99.7495	99.6389	99.7695	99.9185	99.9381
815	0.4401	99.9968	99.8929	99.9984	99.134	99.9562	99.2949	99.7495	99.6389	99.7695	99.9185	99.9381
816	0.44064	99.9968	99.8929	99.9984	99.134	99.9562	99.2951	99.7494	99.6389	99.7695	99.9185	99.9381
817	0.44118	99.9968	99.893	99.9984	99.1341	99.9562	99.2953	99.7493	99.6389	99.7695	99.9185	99.9381
818	0.44172	99.9968	99.8931	99.9983	99.1342	99.9562	99.2954	99.7492	99.6389	99.7695	99.9185	99.9381
819	0.44226	99.9968	99.8931	99.9983	99.1343	99.9562	99.2956	99.7491	99.639	99.7695	99.9185	99.9381
820	0.4428	99.9968	99.8932	99.9983	99.1344	99.9562	99.2957	99.749	99.6391	99.7696	99.9185	99.9381
821	0.44334	99.9968	99.8932	99.9983	99.1344	99.9563	99.2958	99.749	99.6392	99.7696	99.9185	99.9381
822	0.44388	99.9968	99.8932	99.9983	99.1345	99.9563	99.2959	99.749	99.6393	99.7696	99.9185	99.9382
823	0.44442	99.9968	99.8932	99.9983	99.1346	99.9563	99.296	99.749	99.6394	99.7696	99.9185	99.9382
824	0.44496	99.9968	99.8932	99.9983	99.1347	99.9563	99.2961	99.749	99.6396	99.7696	99.9185	99.9382
825	0.4455	99.9968	99.8932	99.9983	99.1347	99.9563	99.2962	99.749	99.6397	99.7697	99.9186	99.9382
826	0.44604	99.9968	99.8933	99.9983	99.1348	99.9563	99.2963	99.749	99.6399	99.7697	99.9186	99.9382
827	0.44658	99.9968	99.8933	99.9983	99.1349	99.9563	99.2964	99.749	99.64	99.7697	99.9186	99.9382
828	0.44712	99.9968	99.8933	99.9983	99.135	99.9563	99.2966	99.749	99.6401	99.7697	99.9186	99.9382
829	0.44766	99.9968	99.8934	99.9983	99.135	99.9563	99.2967	99.7489	99.6401	99.7697	99.9186	99.9382
830	0.4482	99.9968	99.8934	99.9983	99.1351	99.9563	99.2969	99.7488	99.6402	99.7697	99.9186	99.9382
831	0.44874	99.9967	99.8935	99.9983	99.1352	99.9563	99.2971	99.7487	99.6402	99.7697	99.9186	99.9382
832	0.44928	99.9967	99.8935	99.9983	99.1353	99.9563	99.2973	99.7486	99.6402	99.7697	99.9186	99.9382
833	0.44982	99.9967	99.8936	99.9983	99.1354	99.9564	99.2974	99.7485	99.6402	99.7697	99.9186	99.9382
834	0.45036	99.9967	99.8937	99.9983	99.1354	99.9564	99.2976	99.7484	99.6402	99.7697	99.9186	99.9382
835	0.4509	99.9967	99.8937	99.9983	99.1355	99.9564	99.2977	99.7484	99.6402	99.7697	99.9186	99.9382
836	0.45144	99.9967	99.8938	99.9983	99.1356	99.9564	99.2979	99.7483	99.6403	99.7697	99.9186	99.9382
837	0.45198	99.9967	99.8938	99.9983	99.1357	99.9564	99.298	99.7483	99.6404	99.7697	99.9186	99.9382
838	0.45252	99.9967	99.8938	99.9983	99.1357	99.9564	99.2981	99.7483	99.6405	99.7698	99.9186	99.9382
839	0.45306	99.9967	99.8938	99.9983	99.1358	99.9564	99.2982	99.7483	99.6406	99.7698	99.9186	99.9382
840	0.4536	99.9967	99.8939	99.9983	99.1359	99.9564	99.2982	99.7483	99.6408	99.7698	99.9186	99.9382
841	0.45414	99.9967	99.8939	99.9983	99.136	99.9564	99.2983	99.7483	99.6409	99.7698	99.9186	99.9382
842	0.45468	99.9967	99.8939	99.9982	99.1361	99.9564	99.2985	99.7483	99.6411	99.7699	99.9186	99.9382
843	0.45522	99.9967	99.8939	99.9982	99.1361	99.9564	99.2986	99.7483	99.6412	99.7699	99.9186	99.9382
844	0.45576	99.9967	99.8939	99.9982	99.1362	99.9564	99.2987	99.7483	99.6413	99.7699	99.9187	99.9382
845	0.4563	99.9967	99.894	99.9982	99.1363	99.9565	99.2989	99.7482	99.6414	99.7699	99.9187	99.9382
846	0.45684	99.9967	99.894	99.9982	99.1364	99.9565	99.299	99.7481	99.6414	99.7699	99.9187	99.9382
847	0.45738	99.9967	99.8941	99.9982	99.1364	99.9565	99.2992	99.7481	99.6414	99.7699	99.9187	99.9382
848	0.45792	99.9967	99.8941	99.9982	99.1365	99.9565	99.2994	99.748	99.6414	99.7699	99.9187	99.9382
849	0.45846	99.9966	99.8942	99.9982	99.1366	99.9565	99.2996	99.7479	99.6414	99.7699	99.9187	99.9382
850	0.459	99.9966	99.8943	99.9982	99.1367	99.9565	99.2997	99.7478	99.6415	99.7699	99.9187	99.9382
851	0.45954	99.9966	99.8943	99.9982	99.1368	99.9565	99.2999	99.7477	99.6415	99.7699	99.9187	99.9382
852	0.46008	99.9966	99.8944	99.9982	99.1368	99.9565	99.3	99.7476	99.6415	99.7699	99.9187	99.9382
853	0.46062	99.9966	99.8944	99.9982	99.1369	99.9566	99.3001	99.7476	99.6416	99.7699	99.9187	99.9382
854	0.46116	99.9966	99.8944	99.9982	99.137	99.9566	99.3002	99.7476	99.6417	99.7699	99.9187	99.9382
855	0.4617	99.9966	99.8944	99.9982	99.1371	99.9566	99.3003	99.7476	99.6418	99.77	99.9187	99.9382
856	0.46224	99.9966	99.8945	99.9982	99.1371	99.9566	99.3004	99.7476	99.642	99.77	99.9187	99.9383
857	0.46278	99.9966	99.8945	99.9982	99.1372	99.9566	99.3005	99.7476	99.6421	99.77	99.9187	99.9383
858	0.46332	99.9966	99.8945	99.9982	99.1373	99.9566	99.3006	99.7476	99.6423	99.77	99.9187	99.9383
859	0.46386	99.9966	99.8945	99.9982	99.1374	99.9566	99.3007	99.7476	99.6424	99.7701	99.9187	99.9383
860	0.4644	99.9966	99.8945	99.9982	99.1375	99.9566	99.3008	99.7476	99.6425	99.7701	99.9187	99.9383
861	0.46494	99.9966	99.8946	99.9982	99.1375	99.9566	99.301	99.7475	99.6426	99.7701	99.9187	99.9383
862	0.46548	99.9966	99.8946	99.9982	99.1376	99.9566	99.3012	99.7475	99.6426	99.7701	99.9187	99.9383
863	0.46602	99.9966	99.8947	99.9981	99.1377	99.9566	99.3013	99.7474	99.6427	99.7701	99.9187	99.9383
864	0.46656	99.9966	99.8947	99.9981	99.1378	99.9566	99.3015	99.7473	99.6427	99.7701	99.9187	99.9383
865	0.4671	99.9966	99.8948	99.9981	99.1379	99.9567	99.3017	99.7472	99.6427	99.7701	99.9187	99.9383
866	0.46764	99.9966	99.8948	99.9981	99.1379	99.9567	99.3018	99.7471	99.6427	99.7701	99.9187	99.9383
867	0.46818	99.9965	99.8949	99.9981	99.138	99.9567	99.302	99.747	99.6427	99.7701	99.9187	99.9383
868	0.46872	99.9965	99.8949	99.9981	99.1381	99.9567	99.3021	99.747	99.6427	99.7701	99.9187	99.9383
869	0.46926	99.9965	99.895	99.9981	99.1382	99.9567	99.3023	99.7469	99.6428	99.7701	99.9187	99.9383
870	0.4698	99.9965	99.895	99.9981	99.1382	99.9567	99.3023	99.7469	99.6429	99.7701	99.9187	99.9383
871	0.47034	99.9965	99.895	99.9981	99.1383	99.9567	99.3024	99.7469	99.643	99.7702	99.9188	99.9383
872	0.47088	99.9965	99.895	99.9981	99.1384	99.9567	99.3025	99.7469	99.6432	99.7702	99.9188	99.9383
873	0.47142	99.9965	99.8951	99.9981	99.1385	99.9567	99.3026	99.7469	99.6433	99.7702	99.9188	99.9383
874	0.47196	99.9965	99.8951	99.9981	99.1385	99.9567	99.3027	99.7469	99.6434	99.7702	99.9188	99.9383
875	0.4725	99.9965	99.8951	99.9981	99.1386	99.9567	99.3028	99.7469	99.6436	99.7703	99.9188	99.9383
876	0.47304	99.9965	99.8951	99.9981	99.1387	99.9567	99.303	99.7469	99.6437	99.7703	99.9188	99.9383
877	0.47358	99.9965	99.8951	99.9981	99.1388	99.9567	99.3031	99.7469	99.6438	99.7703	99.9188	99.9383
878	0.47412	99.9965	99.8952	99.9981	99.1388	99.9568	99.3033	99.7468	99.6438	99.7703	99.9188	99.9383
879	0.47466	99.9965	99.8952	99.9981	99.1389	99.9568	99.3034	99.7468	99.6439	99.7703	99.9188	99.9383
880	0.4752	99.9965	99.8953	99.9981	99.139	99.9568	99.3036	99.7467	99.6439	99.7703	99.9188	99.9383
881	0.47574	99.9965	99.8953	99.9981	99.1391	99.9568	99.3038	99.7466	99.6439	99.7703	99.9188	99.9383
882	0.47628	99.9965	99.8954	99.9981	99.1392	99.9568	99.3039	99.7465	99.6439	99.7703	99.9188	99.9383
883	0.47682	99.9965	99.8955	99.998	99.1393	99.9568	99.3041	99.7464	99.6439	99.7703	99.9188	99.9383
884	0.47736	99.9965	99.8955	99.998	99.1393	99.9568	99.3042	99.7464	99.6439	99.7703	99.9188	99.9383
885	0.4779	99.9965	99.8955	99.998	99.1394	99.9568	99.3043	99.7463	99.644	99.7703	99.9188	99.9383
886	0.47844	99.9964	99.8956	99.998	99.1395	99.9569	99.3044	99.7463	99.6441	99.7703	99.9188	99.9383
887	0.47898	99.9964	99.8956	99.998	99.1396	99.9569	99.3045	99.7463	99.6442	99.7704	99.9188	99.9383
888	0.47952	99.9964	99.8956	99.998	99.1396	99.9569	99.3046	99.7463	99.6443	99.7704	99.9188	99.9383
889	0.48006	99.9964	99.8956	99.998	99.1397	99.9569	99.3047	99.7463	99.6444	99.7704	99.9188	99.9384
890	0.4806	99.9964	99.8956	99.998	99.1398	99.9569	99.3048	99.7463	99.6446	99.7704	99.9189	99.9384
891	0.48114	99.9964	99.8956	99.998	99.1399	99.9569	99.3049	99.7463	99.6447	99.7705	99.9189	99.9384
892	0.48168	99.9964	99.8957	99.998	99.1399	99.9569	99.305	99.7463	99.6448	99.7705	99.9189	99.9384
893	0.48222	99.9964	99.8957	99.998	99.14	99.9569	99.3052	99.7463	99.6449	99.7705	99.9189	99.9384
894	0.48276	99.9964	99.8957	99.998	99.1401	99.9569	99.3053	99.7462	99.645	99.7705	99.9189	99.9384
895	0.4833	99.9964	99.8958	99.998	99.1402	99.9569	99.3055	99.7462	99.645	99.7705	99.9189	99.9384
896	0.48384	99.9964	99.8958	99.998	99.1403	99.9569	99.3056	99.7461	99.645	99.7705	99.9189	99.9384
897	0.48438	99.9964	99.8959	99.998	99.1403	99.9569	99.3058	99.746	99.645	99.7705	99.9189	99.9384
898	0.48492	99.9964	99.8959	99.998	99.1404	99.9569	99.306	99.7459	99.645	99.7705	99.9189	99.9384
899	0.48546	99.9964	99.896	99.998	99.1405	99.957	99.3061	99.7458	99.6451	99.7705	99.9189	99.9384
900	0.486	99.9964	99.896	99.998	99.1406	99.957	99.3063	99.7458	99.6451	99.7705	99.9189	99.9384
901	0.48654	99.9964	99.8961	99.998	99.1406	99.957	99.3064	99.7457	99.6451	99.7705	99.9189	99.9384
902	0.48708	99.9964	99.8961	99.998	99.1407	99.957	99.3065	99.7457	99.6452	99.7706	99.9189	99.9384
903	0.48762	99.9964	99.8961	99.998	99.1408	99.957	99.3066	99.7457	99.6453	99.7706	99.9189	99.9384
904	0.48816	99.9964	99.8962	99.998	99.1409	99.957	99.3067	99.7457	99.6454	99.7706	99.9189	99.9384
905	0.4887	99.9964	99.8962	99.998	99.1409	99.957	99.3068	99.7457	99.6456	99.7706	99.9189	99.9384
906	0.48924	99.9964	99.8962	99.998	99.141	99.957	99.3069	99.7457	99.6457	99.7706	99.9189	99.9384
907	0.48978	99.9964	99.8962	99.998	99.1411	99.957	99.307	99.7457	99.6458	99.7707	99.9189	99.9384
908	0.49032	99.9964	99.8962	99.998	99.1412	99.957	99.3071	99.7457	99.646	99.7707	99.919	99.9384
909	0.49086	99.9964	99.8962	99.9979	99.1412	99.957	99.3072	99.7457	99.6461	99.7707	99.919	99.9384
910	0.4914	99.9964	99.8963	99.9979	99.1413	99.957	99.3074	99.7457	99.6461	99.7707	99.919	99.9384
911	0.49194	99.9964	99.8963	99.9979	99.1414	99.9571	99.3075	99.7456	99.6462	99.7707	99.919	99.9384
912	0.49248	99.9963	99.8964	99.9979	99.1415	99.9571	99.3077	99.7455	99.6462	99.7707	99.919	99.9384
913	0.49302	99.9963	99.8964	99.9979	99.1416	99.9571	99.3078	99.7454	99.6462	99.7707	99.919	99.9384
914	0.49356	99.9963	99.8965	99.9979	99.1416	99.9571	99.308	99.7454	99.6462	99.7707	99.919	99.9384
915	0.4941	99.9963	99.8965	99.9979	99.1417	99.9571	99.3082	99.7453	99.6462	99.7707	99.919	99.9384
916	0.49464	99.9963	99.8966	99.9979	99.1418	99.9571	99.3083	99.7452	99.6462	99.7708	99.919	99.9384
917	0.49518	99.9963	99.8966	99.9979	99.1419	99.9571	99.3084	99.7451	99.6463	99.7708	99.919	99.9384
918	0.49572	99.9963	99.8967	99.9979	99.142	99.9571	99.3085	99.7451	99.6463	99.7708	99.919	99.9384
919	0.49626	99.9963	99.8967	99.9979	99.142	99.9571	99.3086	99.7451	99.6464	99.7708	99.919	99.9384
920	0.4968	99.9963	99.8967	99.9979	99.1421	99.9571	99.3087	99.7451	99.6465	99.7708	99.919	99.9384
921	0.49734	99.9963	99.8967	99.9979	99.1422	99.9572	99.3088	99.7451	99.6467	99.7708	99.919	99.9385
922	0.49788	99.9963	99.8967	99.9979	99.1423	99.9572	99.3089	99.7451	99.6468	99.7709	99.919	99.9385
923	0.49842	99.9963	99.8967	99.9979	99.1423	99.9572	99.309	99.7451	99.6469	99.7709	99.919	99.9385
924	0.49896	99.9963	99.8967	99.9979	99.1424	99.9572	99.3091	99.7451	99.6471	99.7709	99.919	99.9385
925	0.4995	99.9963	99.8968	99.9979	99.1425	99.9572	99.3092	99.7451	99.6472	99.7709	99.919	99.9385
926	0.50004	99.9963	99.8968	99.9979	99.1426	99.9572	99.3094	99.7451	99.6472	99.7709	99.9191	99.9385
927	0.50058	99.9963	99.8968	99.9979	99.1426	99.9572	99.3095	99.7451	99.6473	99.771	99.9191	99.9385
928	0.50112	99.9963	99.8969	99.9979	99.1427	99.9572	99.3097	99.745	99.6473	99.771	99.9191	99.9385
929	0.50166	99.9963	99.8969	99.9979	99.1428	99.9572	99.3099	99.7449	99.6473	99.771	99.9191	99.9385
930	0.5022	99.9963	99.897	99.9978	99.1429	99.9572	99.31	99.7448	99.6473	99.771	99.9191	99.9385
931	0.50274	99.9962	99.897	99.9978	99.143	99.9572	99.3102	99.7447	99.6473	99.771	99.9191	99.9385
932	0.50328	99.9962	99.8971	99.9978	99.143	99.9573	99.3103	99.7447	99.6473	99.771	99.9191	99.9385
933	0.50382	99.9962	99.8971	99.9978	99.1431	99.9573	99.3104	99.7446	99.6474	99.771	99.9191	99.9385
934	0.50436	99.9962	99.8972	99.9978	99.1432	99.9573	99.3106	99.7446	99.6474	99.771	99.9191	99.9385
935	0.5049	99.9962	99.8972	99.9978	99.1433	99.9573	99.3107	99.7445	99.6475	99.771	99.9191	99.9385
936	0.50544	99.9962	99.8972	99.9978	99.1433	99.9573	99.3107	99.7445	99.6476	99.771	99.9191	99.9385
937	0.50598	99.9962	99.8972	99.9978	99.1434	99.9573	99.3108	99.7446	99.6478	99.7711	99.9191	99.9385
938	0.50652	99.9962	99.8972	99.9978	99.1435	99.9573	99.3109	99.7446	99.6479	99.7711	99.9191	99.9385
939	0.50706	99.9962	99.8972	99.9978	99.1436	99.9573	99.311	99.7446	99.648	99.7711	99.9191	99.9385
940	0.5076	99.9962	99.8973	99.9978	99.1436	99.9573	99.3111	99.7446	99.6481	99.7711	99.9191	99.9385
941	0.50814	99.9962	99.8973	99.9978	99.1437	99.9573	99.3112	99.7446	99.6483	99.7712	99.9191	99.9385
942	0.50868	99.9962	99.8973	99.9978	99.1438	99.9573	99.3114	99.7446	99.6483	99.7712	99.9191	99.9385
943	0.50922	99.9962	99.8973	99.9978	99.1439	99.9573	99.3115	99.7445	99.6484	99.7712	99.9191	99.9385
944	0.50976	99.9962	99.8974	99.9978	99.1439	99.9573	99.3117	99.7445	99.6484	99.7712	99.9191	99.9385
945	0.5103	99.9962	99.8974	99.9978	99.144	99.9573	99.3118	99.7444	99.6484	99.7712	99.9191	99.9385
946	0.51084	99.9962	99.8975	99.9978	99.1441	99.9574	99.312	99.7443	99.6484	99.7712	99.9192	99.9385
947	0.51138	99.9962	99.8975	99.9978	99.1442	99.9574	99.3121	99.7442	99.6484	99.7712	99.9192	99.9385
948	0.51192	99.9962	99.8976	99.9978	99.1443	99.9574	99.3123	99.7442	99.6484	99.7712	99.9192	99.9385
949	0.51246	99.9961	99.8976	99.9978	99.1443	99.9574	99.3124	99.7441	99.6485	99.7712	99.9192	99.9385
950	0.513	99.9961	99.8977	99.9978	99.1444	99.9574	99.3125	99.744	99.6485	99.7712	99.9192	99.9385
951	0.51354	99.9961	99.8977	99.9977	99.1445	99.9574	99.3126	99.744	99.6486	99.7712	99.9192	99.9385
952	0.51408	99.9961	99.8977	99.9977	99.1446	99.9574	99.3127	99.744	99.6487	99.7713	99.9192	99.9386
953	0.51462	99.9961	99.8977	99.9977	99.1446	99.9574	99.3128	99.744	99.6488	99.7713	99.9192	99.9386
954	0.51516	99.9961	99.8978	99.9977	99.1447	99.9574	99.3129	99.744	99.6489	99.7713	99.9192	99.9386
955	0.5157	99.9961	99.8978	99.9977	99.1448	99.9574	99.313	99.7441	99.6491	99.7713	99.9192	99.9386
956	0.51624	99.9961	99.8978	99.9977	99.1449	99.9574	99.3131	99.7441	99.6492	99.7714	99.9192	99.9386
957	0.51678	99.9961	99.8978	99.9977	99.1449	99.9574	99.3132	99.7441	99.6493	99.7714	99.9192	99.9386
958	0.51732	99.9961	99.8978	99.9977	99.145	99.9575	99.3133	99.7441	99.6494	99.7714	99.9192	99.9386
959	0.51786	99.9961	99.8978	99.9977	99.1451	99.9575	99.3135	99.744	99.6495	99.7714	99.9192	99.9386
960	0.5184	99.9961	99.8979	99.9977	99.1452	99.9575	99.3136	99.744	99.6495	99.7714	99.9192	99.9386
961	0.51894	99.9961	99.8979	99.9977	99.1452	99.9575	99.3138	99.7439	99.6495	99.7714	99.9192	99.9386
962	0.51948	99.9961	99.898	99.9977	99.1453	99.9575	99.3139	99.7438	99.6495	99.7714	99.9192	99.9386
963	0.52002	99.9961	99.898	99.9977	99.1454	99.9575	99.3141	99.7437	99.6495	99.7714	99.9192	99.9386
964	0.52056	99.9961	99.8981	99.9977	99.1455	99.9575	99.3142	99.7437	99.6495	99.7714	99.9192	99.9386
965	0.5211	99.9961	99.8981	99.9977	99.1456	99.9575	99.3144	99.7436	99.6495	99.7715	99.9193	99.9386
966	0.52164	99.9961	99.8982	99.9977	99.1456	99.9575	99.3145	99.7436	99.6496	99.7715	99.9193	99.9386
967	0.52218	99.9961	99.8982	99.9977	99.1457	99.9575	99.3146	99.7435	99.6497	99.7715	99.9193	99.9386
968	0.52272	99.9961	99.8982	99.9977	99.1458	99.9576	99.3147	99.7435	99.6497	99.7715	99.9193	99.9386
969	0.52326	99.9961	99.8982	99.9977	99.1459	99.9576	99.3148	99.7435	99.6499	99.7715	99.9193	99.9386
970	0.5238	99.9961	99.8982	99.9977	99.1459	99.9576	99.3149	99.7436	99.65	99.7715	99.9193	99.9386
971	0.52434	99.9961	99.8982	99.9977	99.146	99.9576	99.3149	99.7436	99.6501	99.7716	99.9193	99.9386
972	0.52488	99.9961	99.8983	99.9977	99.1461	99.9576	99.315	99.7436	99.6502	99.7716	99.9193	99.9386
973	0.52542	99.9961	99.8983	99.9977	99.1462	99.9576	99.3151	99.7436	99.6504	99.7716	99.9193	99.9386
974	0.52596	99.9961	99.8983	99.9977	99.1462	99.9576	99.3153	99.7436	99.6505	99.7716	99.9193	99.9386
975	0.5265	99.9961	99.8983	99.9977	99.1463	99.9576	99.3154	99.7436	99.6505	99.7717	99.9193	99.9386
976	0.52704	99.9961	99.8984	99.9977	99.1464	99.9576	99.3156	99.7435	99.6506	99.7717	99.9193	99.9386
977	0.52758	99.996	99.8984	99.9977	99.1465	99.9576	99.3157	99.7434	99.6506	99.7717	99.9193	99.9386
978	0.52812	99.996	99.8985	99.9977	99.1466	99.9576	99.3159	99.7434	99.6506	99.7717	99.9193	99.9386
979	0.52866	99.996	99.8985	99.9976	99.1466	99.9576	99.316	99.7433	99.6506	99.7717	99.9193	99.9387
980	0.5292	99.996	99.8986	99.9976	99.1467	99.9576	99.3162	99.7432	99.6506	99.7717	99.9193	99.9387
981	0.52974	99.996	99.8986	99.9976	99.1468	99.9577	99.3163	99.7431	99.6506	99.7717	99.9193	99.9387
982	0.53028	99.996	99.8987	99.9976	99.1469	99.9577	99.3164	99.7431	99.6506	99.7717	99.9193	99.9387
983	0.53082	99.996	99.8987	99.9976	99.1469	99.9577	99.3165	99.7431	99.6507	99.7717	99.9193	99.9387
984	0.53136	99.996	99.8987	99.9976	99.147	99.9577	99.3166	99.7431	99.6508	99.7717	99.9194	99.9387
985	0.5319	99.996	99.8987	99.9976	99.1471	99.9577	99.3167	99.7431	99.6509	99.7718	99.9194	99.9387
986	0.53244	99.996	99.8987	99.9976	99.1472	99.9577	99.3168	99.7431	99.651	99.7718	99.9194	99.9387
987	0.53298	99.996	99.8987	99.9976	99.1472	99.9577	99.3169	99.7431	99.6511	99.7718	99.9194	99.9387
988	0.53352	99.996	99.8987	99.9976	99.1473	99.9577	99.317	99.7431	99.6513	99.7718	99.9194	99.9387
989	0.53406	99.996	99.8988	99.9976	99.1474	99.9577	99.3171	99.7431	99.6514	99.7719	99.9194	99.9387
990	0.5346	99.996	99.8988	99.9976	99.1475	99.9577	99.3172	99.7431	99.6515	99.7719	99.9194	99.9387
991	0.53514	99.996	99.8988	99.9976	99.1475	99.9577	99.3173	99.7431	99.6515	99.7719	99.9194	99.9387
992	0.53568	99.996	99.8988	99.9976	99.1476	99.9577	99.3175	99.7431	99.6516	99.7719	99.9194	99.9387
993	0.53622	99.996	99.8989	99.9976	99.1477	99.9577	99.3176	99.743	99.6516	99.7719	99.9194	99.9387
994	0.53676	99.996	99.8989	99.9976	99.1478	99.9577	99.3178	99.7429	99.6516	99.7719	99.9194	99.9387
995	0.5373	99.996	99.899	99.9976	99.1478	99.9578	99.3179	99.7429	99.6516	99.7719	99.9194	99.9387
996	0.53784	99.996	99.899	99.9976	99.1479	99.9578	99.3181	99.7428	99.6516	99.7719	99.9194	99.9387
997	0.53838	99.9959	99.8991	99.9976	99.148	99.9578	99.3182	99.7427	99.6516	99.7719	99.9194	99.9387
