TimeSlice	Time	adductorbrevis	adductorlongus	adductormagnus	bicepsfemorisanterior	bicepsfemorisposterior	caudofemoralis	extensordigitorumlongus	flexordigitorumlongus	flexorhallucislongus	gemellusinferior	gemellussuperior	gluteusmaximus	gluteusmedius	gluteusminimus	gracilisanterior	gracilisposterior	illiopsoas	lateralgastrocnemius	medialgastrocnemius	obturatorexternus	obturatorinternus	pectineus	peroneuslongus	piriformis	plantaris	popliteus	quadratusfemoris	rectusfemoris	semimembranosus	semitendinosusaccessory	semitendinosusprincipal	soleus	tensorfascialatae	tibialisanterior	tibialisposterior	vastusintermedius	vastuslateralis	vastusmedialis
22	0.01188	0.0873245	0.28593	0.0957982	0.614333	0.0493829	0.0984603	0.057948	0.748612	0.44	0.361335	0.0989051	0.214002	0	0	1.01625	0.0172475	0.0387427	0.366719	0.0293715	0.00178627	0.207495	0	0.0635313	0.0238704	0.0825165	0.0441852	0.103724	2.96124	0.00884575	0.0772564	0.0899875	1.42	0.885698	5.02082	0.124125	1.03618	0.457841	3.91947
23	0.01242	0.0907051	0.287101	0.0986389	0.626255	0.0514159	0.102348	0.059771	0.757467	0.44	0.370378	0.100526	0.221126	0	0	1.02155	0.0199301	0.0391155	0.3809	0.0281723	0.00185419	0.214116	0	0.0659633	0.0247291	0.0956147	0.0458098	0.106257	2.94849	0.00921008	0.0785401	0.0936383	1.42	0.907185	5.04693	0.129274	1.0339	0.472	4.00381
24	0.01296	0.0941027	0.288349	0.101396	0.636911	0.0516177	0.106332	0.0615309	0.773001	0.44	0.379007	0.101682	0.227729	0	0	1.02586	0.0209042	0.039313	0.395121	0.0326516	0.00193417	0.220508	0.00495208	0.0689132	0.0256527	0.101417	0.0474041	0.108627	2.93801	0.00957946	0.0797345	0.0962836	1.42	0.926155	5.05011	0.134543	1.03301	0.48607	4.08399
25	0.0135	0.0975295	0.289766	0.104081	0.647565	0.0516266	0.110428	0.0632368	0.773729	0.44	0.387227	0.102338	0.233759	0	0	1.02941	0.0245968	0.0393254	0.408824	0.0360045	0.00202318	0.226664	0.0183853	0.0723148	0.0266525	0.0904537	0.0489701	0.110821	2.9287	0.00996178	0.0808458	0.0982225	1.42	0.942449	5.04078	0.139671	1.0334	0.500098	4.1595
26	0.01404	0.100987	0.29148	0.106701	0.658697	0.0526267	0.114671	0.0649042	0.758185	0.44	0.395056	0.102423	0.239132	0	0	1.0329	0.0303392	0.0391264	0.421845	0.0336852	0.00212399	0.232583	0.0337883	0.0754468	0.0277474	0.0734033	0.0505093	0.112866	2.91861	0.0103598	0.0818841	0.100096	1.42	0.955741	5.04078	0.144532	1.03464	0.514009	4.23178
27	0.01458	0.104464	0.293428	0.109252	0.669483	0.0542118	0.11906	0.0665381	0.742209	0.44	0.402521	0.10195	0.243842	0	0	1.03661	0.0344788	0.0387265	0.434546	0.0280424	0.00223788	0.238289	0.0507841	0.0778281	0.0289373	0.0655399	0.0520213	0.114762	2.90728	0.0107673	0.0828569	0.102157	1.42	0.966072	5.05782	0.149251	1.03617	0.527761	4.30288
28	0.01512	0.107949	0.295415	0.111726	0.678755	0.0551574	0.123569	0.0681299	0.739208	0.44	0.409644	0.101048	0.247996	0	0	1.04011	0.0348536	0.0381739	0.447357	0.0246223	0.00236181	0.243799	0.0679078	0.0796667	0.0302049	0.0708261	0.0535049	0.116531	2.89623	0.0111749	0.0837662	0.104014	1.42	0.973987	5.07965	0.154026	1.03831	0.54141	4.3735
29	0.01566	0.111432	0.297263	0.11412	0.686366	0.0549408	0.128163	0.0696686	0.745723	0.44	0.416446	0.099854	0.251719	0	0	1.04287	0.0331513	0.0375277	0.460315	0.0256601	0.00249276	0.249137	0.083957	0.0815231	0.0315256	0.0786798	0.0549602	0.118193	2.88721	0.011579	0.0846119	0.105257	1.42	0.980064	5.09061	0.158904	1.04122	0.555005	4.4428
30	0.0162	0.114914	0.298919	0.116441	0.693064	0.0542629	0.132815	0.0711556	0.747891	0.44	0.422938	0.0984484	0.255087	0	0	1.04487	0.0326432	0.0368187	0.473122	0.0281736	0.00262923	0.254305	0.0984304	0.0836412	0.0328851	0.0781897	0.0563893	0.119752	2.88038	0.0119822	0.085397	0.105889	1.42	0.984697	5.08894	0.16376	1.04482	0.568547	4.50963
31	0.01674	0.118392	0.300438	0.118699	0.699649	0.0541686	0.137529	0.0726001	0.738659	0.44	0.429139	0.0968512	0.258114	0	0	1.04654	0.0346273	0.0360547	0.485533	0.02833	0.00276969	0.259306	0.111759	0.0857521	0.0342823	0.0700696	0.0577952	0.121213	2.87436	0.0123876	0.0861278	0.106336	1.42	0.98796	5.08664	0.168458	1.04868	0.581985	4.57402
