TimeSlice	Time	adductorbrevis	adductorlongus	adductormagnus	bicepsfemorisanterior	bicepsfemorisposterior	caudofemoralis	extensordigitorumlongus	flexordigitorumlongus	flexorhallucislongus	gemellusinferior	gemellussuperior	gluteusmaximus	gluteusmedius	gluteusminimus	gracilisanterior	gracilisposterior	illiopsoas	lateralgastrocnemius	medialgastrocnemius	obturatorexternus	obturatorinternus	pectineus	peroneuslongus	piriformis	plantaris	popliteus	quadratusfemoris	rectusfemoris	semimembranosus	semitendinosusaccessory	semitendinosusprincipal	soleus	tensorfascialatae	tibialisanterior	tibialisposterior	vastusintermedius	vastuslateralis	vastusmedialis
20	0.0108	0.0201458	0.0148264	0.0280949	0.0451605	0.0436343	0.0417787	0.0678998	0.0646357	0.0619769	0.0143239	0.0198113	0.0184255	0.0215395	0.0198121	0.0289087	0.0328492	0.0217613	0.052071	0.0493894	0.0110481	0.0158188	0.0208623	0.0516858	0.00940251	0.0517939	0.0228881	0.0178994	0.0450846	0.0350587	0.0478434	0.0403242	0.0416254	0.0267187	0.0468441	0.0477968	0.0356368	0.041143	0.0395769
21	0.01134	0.0201416	0.0148247	0.0281112	0.04518	0.0436693	0.0417764	0.0679051	0.0646338	0.061977	0.0143241	0.0198139	0.0184283	0.0215385	0.0198115	0.0289285	0.0328787	0.0217631	0.052083	0.0493932	0.011048	0.0158193	0.0208594	0.0516875	0.00940134	0.0518074	0.0228998	0.0178996	0.0450796	0.0350702	0.0478755	0.0403558	0.0416255	0.0267249	0.0468442	0.0477969	0.03563	0.041137	0.0395691
22	0.01188	0.0201374	0.0148231	0.0281276	0.0451995	0.0437057	0.0417741	0.0679096	0.0646425	0.0619771	0.0143242	0.0198164	0.018431	0.0215374	0.0198109	0.0289492	0.0329082	0.0217648	0.0521048	0.0493971	0.011048	0.0158197	0.0208567	0.0516873	0.00940021	0.0518308	0.0229116	0.0178998	0.0450742	0.0350816	0.0479088	0.0403887	0.0416349	0.0267308	0.0468443	0.0478052	0.0356231	0.0411308	0.039562
23	0.01242	0.0201334	0.0148214	0.0281444	0.0452196	0.0437422	0.0417719	0.0679086	0.0646525	0.0619852	0.0143244	0.019819	0.0184338	0.0215364	0.0198103	0.0289699	0.0329382	0.0217666	0.0521281	0.0494082	0.0110479	0.0158201	0.0208539	0.051697	0.00939906	0.0518557	0.0229234	0.0178999	0.0450689	0.0350936	0.0479421	0.0404217	0.0416458	0.0267368	0.0468373	0.0478158	0.0356162	0.0411246	0.0395539
24	0.01296	0.0201301	0.0148198	0.0281626	0.0452414	0.0437794	0.0417697	0.0679075	0.0646491	0.0619956	0.0143245	0.0198215	0.0184364	0.0215355	0.0198098	0.0289911	0.0329704	0.0217682	0.0521388	0.0494213	0.0110478	0.0158204	0.0208512	0.051712	0.00939798	0.0518681	0.0229356	0.0179001	0.0450633	0.0351072	0.0479761	0.0404552	0.0416446	0.0267425	0.0468283	0.0478159	0.0356091	0.0411184	0.0395442
25	0.0135	0.0201272	0.0148185	0.0281814	0.0452639	0.0438191	0.0417679	0.0679136	0.0646479	0.0619957	0.0143246	0.0198235	0.0184386	0.0215348	0.0198093	0.029014	0.0330034	0.0217696	0.0521509	0.0494254	0.0110478	0.0158207	0.020849	0.051714	0.00939709	0.0518818	0.0229479	0.0179002	0.0450572	0.0351216	0.0480123	0.0404912	0.0416439	0.0267472	0.0468284	0.047816	0.0356019	0.0411119	0.0395354
26	0.01404	0.0201241	0.0148173	0.0281992	0.0452853	0.0438598	0.0417663	0.0679181	0.0646692	0.0619958	0.0143247	0.0198253	0.0184405	0.021534	0.0198089	0.0290376	0.0330346	0.0217708	0.0521831	0.0494295	0.0110477	0.015821	0.0208471	0.0517122	0.00939629	0.0519156	0.0229598	0.0179004	0.0450508	0.035135	0.0480493	0.040528	0.0416627	0.0267514	0.0468285	0.0478336	0.0355946	0.0411054	0.0395284
27	0.01458	0.020122	0.0148161	0.0282188	0.0453088	0.0438985	0.0417647	0.0679126	0.0646661	0.0620131	0.0143248	0.0198272	0.0184426	0.0215335	0.0198085	0.0290599	0.0330684	0.0217721	0.0521935	0.0494487	0.0110477	0.0158212	0.020845	0.0517359	0.00939545	0.0519277	0.0229719	0.0179005	0.0450447	0.0351506	0.0480845	0.0405629	0.0416612	0.0267558	0.0468135	0.0478346	0.0355876	0.0410991	0.0395177
28	0.01512	0.0201206	0.0148153	0.0282389	0.0453329	0.0439401	0.0417636	0.0679185	0.0646653	0.062014	0.0143248	0.0198284	0.0184439	0.0215331	0.0198082	0.0290843	0.0331027	0.0217729	0.0522047	0.0494535	0.0110477	0.0158213	0.0208437	0.0517393	0.00939491	0.0519406	0.022984	0.0179005	0.0450379	0.0351669	0.0481225	0.0406007	0.0416598	0.0267587	0.0468128	0.0478347	0.0355804	0.0410927	0.0395085
29	0.01566	0.0201193	0.0148147	0.0282587	0.0453566	0.0439823	0.0417628	0.0679242	0.0646755	0.0620142	0.0143249	0.0198293	0.0184448	0.0215328	0.019808	0.0291092	0.0331364	0.0217736	0.0522257	0.0494575	0.0110477	0.0158214	0.0208427	0.0517397	0.0093945	0.0519632	0.0229958	0.0179006	0.0450308	0.0351831	0.0481609	0.0406391	0.0416679	0.0267608	0.0468129	0.0478433	0.0355732	0.0410862	0.0395004
